,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
718985,AUROBINDO PHARMA,moneycontrol,Announcements,2015-06-12 10:41:00,['Moneycontrol.com'],"Aurobindo Pharma's  EGM on July 09, 2015",['Announcements'],"['Aurobindo Pharma Ltd has informed BSE that an Extraordinary General Meeting (EGM) of the Comopany will be held on July 09, 2015.']","['Aurobindo Pharma Ltd has informed BSE that an Extraordinary General Meeting (EGM) of the Comopany will be held onJuly 09, 2015.Source : BSERead all announcements in Aurobindo PharmRead More']"
719260,AUROBINDO PHARMA,moneycontrol,Companies,2015-06-10 19:35:00,['PTI'],Aurobindo Pharma earmarks Rs 900 crore capex for 2015-16,"['Active Pharmaceutical Ingredient', 'Arvind Vasudeva', 'Aurobindo Pharma', 'AuroMedics Pharma LLC', 'Business', 'injectable products', 'Managing Director', 'Pharmaceuticals', 'Ronald Quadrel', 'United States']","['Elaborating on the capital expenditure plans during the current fiscal, he said the company is continuing to invest in enhancing finished dosage as well as active pharmaceutical ingredient (API) capacity.']","['Drug firmAurobindo Pharmaintends to invest up to Rs 900 crore this fiscal on various activities including capacity expansion, clinical trials and product filings.""We expect it (capex for 2015-16) to be in the range of Rs 800 crore to Rs 900 crore... We had expended Rs 700 crore last year, so with additional capacities coming in this year, we are expecting it to be around Rs 800 crore to Rs 900 crore,"" Aurobindo Pharma Ltd Managing Director N Govindarajan said in an analyst call.Elaborating on the capital expenditure plans during the current fiscal, he said the company is continuing to invest in enhancing finished dosage as well as active pharmaceutical ingredient (API) capacity.""We have continuing capex in terms of both the API capacity as well as the finished dosage capacity because whatever spending we have done is only partial in terms of the last year, so for us to complete those expenses plus our filing expenses plus our clinical trial expenses,"" Govindarajan said. The Hyderabad-based firm\'s capex for 2014-15 stood at around Rs 700 crore.related newsTPG Global led consortium bids $1 billion for Tata Teleservices assetsGalaxy Surfactants raises Rs 281 cr from anchor investorsPrez Kovind asks youth to elect representatives with cautionBesides, the US-based wholly-owned subsidiary of the company - AuroMedics Pharma LLC - is working to develop four new injectable products.""This past year, we formed a group in the US here, specifically to develop some microsphere and liposomal injectable products. This year, by the end of this fiscal year, we will have invested about USD 6 million into four projects that we are currently working on,"" said AuroMedics Pharma USA CEO Ronald Quadrel.The addressable market of these four products is about USD 3 billion, he added. ""We are expecting that we will start filing these products probably (by) end of calendar 2016 beginning 2017 because there are some lengthy bioequivalence studies that have to be conducted... I am expecting that our first approval will probably be sometime in calendar year 2018 with the first product followed closely by the other three products,"" Quadrel said.AuroMedics Pharma LLC commenced business in June 2011 and is responsible for generic injectable pharmaceutical products in the US.Aurobindo Pharma\'s CEO-Formulations Arvind Vasudeva said the company has completed integration of Actavis team with itself and is now planning to launch Actavis products in the Indian market. Aurobindo shares today ended 1.24 per cent up at Rs 1,301.35 apiece on the BSE.']"
721545,AUROBINDO PHARMA,moneycontrol,Stocks,2015-06-02 13:20:00,['Moneycontrol.com'],Aurobindo Pharma up 3% on US FDA nod for anti-bacteria drug,"['anti-bacteria drug', 'Aurobindo Pharma', 'Buzzing Stocks', 'Flagyl tablets', 'Metronidazole tablets', 'US Food and Drug Administration', 'USFDA']",['Shares of Aurobindo Pharma gained 2.7 percent intraday Tuesday on getting approval from the US Food and Drug Administration (USFDA) for anti-bacteria drug.'],"['Moneycontrol BureauShares ofAurobindo Pharmagained 2.7 percent intraday Tuesday on getting approval from the US Food and Drug Administration (USFDA) for anti-bacteria drug.""Aurobindo has received final approvals from the USFDA to manufacture and market Metronidazole tablets USP 250mg and 500mg. It will commence shipping shortly,"" said the pharma company in its filing.The approved ANDA is bioequivalent and therapeutically equivalent to the reference listed drug product Flagyl tablets, 250mg and 500mg of GD Searle LLC.related newsContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Metronidazole tablets are used to treat different types of infections which are due to particular types of bacteria and some other infectious organisms, or to prevent infection during an operation.The product has an estimated market size of USD 58 million for the twelve months ending March 2015, according to IMS.This is the 37th ANDA to be approved out of Unit VII formulation facility in Hyderabad, India for manufacturing oral non-betalactam products, said Aurobindo that now has a total of 194 ANDA approvals (167 final approvals including 9 from Aurolife Pharma LLC and 27 tentative approvals) from USFDA.At 13:07 hours IST, the scrip of Aurobindo Pharma was quoting at Rs 1,370.55, up Rs 9, or 0.66 percent on the Bombay Stock Exchange.Posted by Sunil Shankar Matkar']"
723108,AUROBINDO PHARMA,moneycontrol,Earnings,2015-05-27 17:09:00,['CNBC-TV18'],Aurobindo Pharma Q4 profit seen down 19% to Rs 408 cr: Poll,"['Aurobindo Pharma Q4FY15', 'earnings', 'Result Poll', 'Results']","[""Aurobindo Pharma's fourth quarter profit is seen falling 19 percent year-on-year to Rs 408 crore, according to a CNBC-TV18 poll.""]","[""Aurobindo Pharma's fourth quarter profit is seen falling 19 percent year-on-year to Rs 408 crore, according to a CNBC-TV18 poll.Revenue is expected to increase 38 percent to Rs 3,212 crore in the quarter ended March 2015 from Rs 2,330 crore in the same quarter last year, aided by Actavis business (which recently acquired by the company). However, US sales are likely to be subdued due to higher base of Q4FY14.The bottomline and operating profit margin may see major contraction due to high base in the year-ago period. In Q4FY14, profit shot up 4.6 times to Rs 502 crore and margin expanded 1700 basis points to 32 percent on yearly basis.Operating profit may fall 12 percent year-on-year to Rs 651 crore and margin may decline 1170 basis points to 20.3 percent in the quarter gone by.""]"
730262,AUROBINDO PHARMA,moneycontrol,Stocks,2015-04-16 15:02:00,['Moneycontrol.com'],Citi bullish on Aurobindo Pharma; says stock can re-rate,"['Aurobindo Pharma', 'Citi', 'Germany and Austria', 'gSuprax suspension', 'injectables', 'Natrol', 'Plethico settlement', 'Russia', 'Stocks Views', 'US pipeline & EU turnaround']","['Aurobindo received three approvals in the last two weeks. Two are for injectables (Revatio, Atracurium Besylate), filed from Unit IV, while the third is for generic cefixime suspension (Suprax).']","['Moneycontrol BureauCiti has ratedAurobindo Pharmaas its top pick in the pharma sector, citing new approvals and the Plethico settlement as the key triggers.Citi has a ?buy? rating and a price target of Rs 1950 for the stock.Aurobindo received three approvals in the last two weeks. Two were for injectables (Revatio, Atracurium Besylate), filed from Unit IV, while the third was for generic cefixime suspension (Suprax).?New approvals in the US (especially for gSuprax suspension) give comfort on growth and cash flow from the Plethico settlement should help the B/S (balance sheet),? says the Cit report.?We expect the improving US pipeline & EU turnaround to drive strong growth and cash flows and trigger a further re-rating,? the report says.Citi expects gSuprax suspension to be a potentially chunky and sustainable product for Aurobindo.?This has not been an easy product to crack for generic aspirants and we do not see additional competition in the near future. This should keep price erosion and profitability at attractive levels,? says the Citi report.(posted by Vaishali Karulkar)']"
730435,AUROBINDO PHARMA,moneycontrol,Stocks,2015-04-15 15:36:00,['Moneycontrol.com'],Aurobindo Pharma hits new high on USFDA nod for antibiotic,"['Aurobindo Pharma', 'Buzzing Stocks', 'Cefixime for oral suspension', 'Lupin', 'Lupin Pharmaceuticals', 'US Food and Drug Administration', 'USFDA']","['Shares of Aurobindo Pharma spiked 2.7 percent to hit a record high of Rs 1,386.90 on Wednesday on US FDA nod for antibiotic drug.']","['Moneycontrol BureauShares ofAurobindo Pharmaspiked 2.7 percent to hit a record high of Rs 1,386.90 on Wednesday on US FDA nod for antibiotic drug.""Aurobindo has received final approvals from the US Food and Drug Administration (USFDA) to manufacture and market Cefixime for oral suspension USP, 100mg/5mL and 200mg/5mL. The product is ready for launch,"" said the company in its filing to the exchange.The approved ANDAs are bioequivalent and therapeutically equivalent to the reference listed drug product Suprax oral suspension USP 100mg/5mL and 200mg/5mL respectively ofLupinPharmaceuticals Inc.related newsNCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Quess Corp, Pidilite, Liberty Shoes up 2-6% on strong Q3 numbersCefixime for oral suspension is indicated for the treatment of adults and pediatric patients six months of age or older, with infections caused by susceptible strains of the designated organisms in urinary tract infections, otitis media, acute exacerbations of chronic bronchitis, uncomplicated gonorrhea (cervical/urethral), pharyngitis and tonsillitis.The product has an estimated market size of USD 123 million for the twelve months ending February 2015, according to IMS.Aurobindo said now it has 11 ANDAs (represented by 7 product classes) approved out of Unit VI formulation facility in Hyderabad, India for manufacturing oral cephalosporin products.At 12:49 hrs Aurobindo Pharma was quoting at Rs 1,383, up Rs 32.20, or 2.38 percent on the BSE.Posted by Sunil Shankar Matkar']"
730446,AUROBINDO PHARMA,moneycontrol,Announcements,2015-04-15 12:33:00,['Moneycontrol.com'],Aurobindo Pharma receives USFDA approval for Cefixime for Oral Suspension USP,['Announcements'],"['Aurobindo Pharma has received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Cefixime for Oral\r\nSuspension USP, 100mg/5mL and 200mg/5mL (ANDA 204835). The product is ready for launch.']","['Aurobindo Pharma Ltd has informed BSE regarding a Press Release dated April 15, 2015 titled ""Aurobindo Pharma receives USFDA Approval for Cefixime for Oral Suspension USP"".Source : BSERead all announcements in Aurobindo PharmRead More']"
731026,AUROBINDO PHARMA,moneycontrol,Stocks,2015-04-10 14:59:00,['Moneycontrol.com'],Aurobindo Pharma up 2% on divestment in Australian arm,"['Aurobindo Pharma', 'Australia', 'Buzzing Stocks', 'Eris Pharma Australia Pty Ltd']",['Shares of Aurobindo Pharma gained nearly 2 percent on Friday after the company has divested stake in its Australian subsidiary for an undisclosed amount.'],"['Shares ofAurobindo Pharmagained nearly 2 percent on Friday after the company has divested stake in its Australian subsidiary for an undisclosed amount.The unit was not contributing any profit to APL. ""Aurobindo Pharma Ltd (APL) has divested its step-down subsidiary, Aurobindo Pharma (Australia) Pty Ltd, to Eris Pharma Australia Pty Ltd,"" the hyderabad-based healthcare company said in a filing to the BSE.APL will continue to manufacture and supply products to Eris Pharma for Australian and New Zealand markets over the next few years, it added.""This divestment is in line with APL\'s strategy of focusing on the US, the EU and key emerging markets. This subsidiary was not contributing any profit to Aurobindo,"" the company said.Aurobindo Pharma currently exports its products to over 125 countries.At 14:51 hours IST, the scrip of Aurobindo Pharma was quoting at Rs 1,338.15, up Rs 13.65, or 1.03 percent on the BSE.(With inputs from PTI)']"
731080,AUROBINDO PHARMA,moneycontrol,Announcements,2015-04-10 12:00:00,['Moneycontrol.com'],Aurobindo Pharma divests its step-down subsidiary to Eris Pharma Australia Pty,['Announcements'],"['Aurobindo Pharma (APL) has divested its step-down subsidiary, Aurobindo Pharma (Australia) Pty Ltd to Eris Pharma Australia Pty Ltd. APL will, however, under an agreement continue to manufacture and supply the products to Eris Pharma for Australian and New Zealand market over next few years.']","[""Aurobindo Pharma Ltd has informed BSE that Aurobindo Pharma Limited (APL) has divested its step-down subsidiary, Aurobindo Pharma (Australia) Pty Ltd to Eris Pharma Australia Pty Ltd. APL will, however, under an agreement continue to manufacture and supply the products to Eris Pharma for Australian and New Zealand market over next few years. This divestment is in line with APL's Strategy of focusing on US, EU and Key Emerging Markets. This subsidiary was not contributing any profit to Aurobindo.Source : BSERead all announcements in Aurobindo Pharm""]"
731275,AUROBINDO PHARMA,moneycontrol,Announcements,2015-04-09 12:21:00,['Moneycontrol.com'],Aurobindo Pharma receives USFDA approval for Atracurium Besylate Injections,['Announcements'],"['Aurobindo Pharma has received final approvals from the US Food & Drug Administration (USFDA) to manufacture and market Atracurium Besylate\r\nInjection, 10mg/mL, 5mL single-dose vials (ANDA 206010) and 10mg/mL, 10mL multi-dose vials (ANDA 206011).']","['Aurobindo Pharma Ltd has informed BSE regarding a Press Release dated April 09, 2015 titled ""Aurobindo Pharma receives USFDA Approval for Atracurium Besylate Injections""Source : BSERead all announcements in Aurobindo PharmRead More']"
734273,AUROBINDO PHARMA,moneycontrol,Announcements,2015-03-25 11:32:00,['Moneycontrol.com'],Aurobindo Pharma appoints Avnit Bimal Singh as additional director,['Announcements'],"['Aurobindo Pharma Ltd has informed BSE that the Board of Directors of the Company vide Circular Resolution dated March 25, 2015 have appointed Dr. (Mrs.) Avnit Bimal Singh as an Additional Director (Non-Executive, Independent) of the Company w.e.f. March 25, 2015.']","['Aurobindo Pharma Ltd has informed BSE that the Board of Directors of the Company vide Circular Resolution dated March 25, 2015 have appointed Dr. (Mrs.) Avnit Bimal Singh as an Additional Director (Non-Executive, Independent) of the Company w.e.f. March 25, 2015.Source : BSERead all announcements in Aurobindo Pharm']"
735211,AUROBINDO PHARMA,moneycontrol,Announcements,2015-03-19 14:34:00,['Moneycontrol.com'],Aurobindo Pharma receives USFDA tentative approval for Lacosamide tablets,['Announcements'],"['Aurobindo Pharma has informed that USFDA has granted the tentative approval for Lacosamide tablets 50mf, 100mg, 150mg and 200mg.']","['Aurobindo Pharma Ltd has informed BSE regarding a Press Release dated March 19, 2015, titled ""Aurobindo Pharma receives USFDA Tentative Approval for Lacosamide Tablets"".Source : BSERead all announcements in Aurobindo PharmRead More']"
735467,AUROBINDO PHARMA,moneycontrol,Markets,2015-03-18 11:18:00,['Moneycontrol.com'],"Lupin, Aurobindo Pharma, Cipla to get astro support: Gupta","['Apollo Hospitals Enterprises', 'Astrology', 'Aurobindo Pharma', 'Cipla', 'Elder Pharmaceuticals', 'Glenmark Pharma', 'Lupin', 'Lyka Labs', 'Satish Gupta of Astrostocktips', 'Strides Arcolab']","['Pharma stocks like Strides Arcolab, Glenmark Pharma, Lupin, Cipla, Aurobindo Pharma, Elder Pharma and Lyka Labs will get astro support, says Satish Gupta of astrostocktips.']","[""By Satish Gupta of astrostocktips:Today?s planetary position: Moon will be transiting in Aquarius. Jupiter in Cancer. Lord Rahu in Virgo, Lord Saturn in Scorpio. Venus in Aries, Mercury in Aquarius. Ketu, Mars and Sun in Pisces. Pluto in Sagittarius. Neptune in Aquarius and Uranus in Pisces.Rahu Kal Time: - 12:00 ? 13:30Following sectors will be getting astrological support:Satish GuptaCEO|AstrostocktipsDHFL, Indiabulls Housing, Gruh Finance, Can Fin Homes to get astrological support: Satish GuptaGlenmark Pharma, Biocon, Dr Reddy's Labs, Sun Pharma, Lupin to get astrological support: Satish GuptaWockhardt, Biocon, Dr Reddy?s Labs, Sun Pharma, Lupin to get astrological support: Satish GuptaPharma:Strides Arcolab,Glenmark Pharma,Lupin,Cipla,Aurobindo Pharma,Elder Pharma,Lyka Labsetc.AccumulateApollo Hospitals Enterpriseson every decline.Every year with commencement on new Samvat (Hindu New Year), astrologically, based on planetary position, certain new sectors start getting astrological support and outperform, while others remain laggard.During last samavat 2070 among other sectors, pharma and IT sectors received strong astrological support and outperformed.One should trade only in the stocks of that sectors which are getting very strong astrologically support, since the chances of losing money in such stocks are very less.Sectors which get strong astro support are not normally affected by downfall in the market.Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking anyinvestment decisions.""]"
742854,AUROBINDO PHARMA,moneycontrol,Stocks,2015-02-10 17:51:00,['Moneycontrol.com'],Angel Broking neutral on Aurobindo Pharma,"['Angel Broking', 'Aurobindo Pharma', 'Recommendations']","['Angel Broking has maintained a neutral rating on Aurobindo Pharma, in its February 10, 2015 research report.']","['Angel Broking\'s report onAurobindo PharmaFor 3QFY2015, Aurobindo Pharmaceuticals (APL) announced better-thanexpected numbers on the sales and net profit fronts, while the OPM came just in line with our expectations. Sales came in higher than expected, registering a growth of 47.2% yoy to Rs 3,143cr (V/s an expected Rs 2,800cr and V/s Rs 2,136cr in 3QFY2014). On the operating front, the OPM came in at 18.7% (V/s an expected 19.0% and V/s 29.9% in 3QFY2014), a yoy dip of ~10.9%. In spite of a dip in margins, a higher other income (Rs 60cr V/s Rs 9cr in 3QFY2014) aided the adj. net profit to come in at Rs 399cr (V/s an expected) Rs 291cr and V/s Rs 416cr in 3QFY2014), a yoy dip of 4.1%.Sales for the quarter came in higher than expected, registering a growth of 47.2% yoy to Rs 3,143cr (V/s an expected Rs 2,800cr and V/s Rs 2,136cr in 3QFY2014). The sales growth during the period was led by formulations, which grew by 76.2% yoy (driven by the US which grew by 29% yoy), antiretroviral (ARV) which grew by 51.5% yoy, and EU which grew by 470.9% yoy. API sales dipped by 9.4% yoy owing to the underperformance of the SSP segment (which dipped by 20.4% yoy), and Non-Betalactum (which dipped by 17.4% yoy). Cephs on the other hand posted a growth of 13.7% yoy. On the operating front, the OPM came in at 18.7% (V/s an expected 19.0% and V/s 29.9% in 3QFY2014), a yoy dip of ~10.9%. In spite of a dip in margins, a higher other income (Rs 60cr V/s Rs 9cr in 3QFY2014) aided the net profit to come in at Rs 399cr (V/s an expected Rs 291cr and V/s Rs 416cr in 3QFY2014), still a yoy dip of 4.1%.Outlook and valuation: ""We estimate the company?s net sales to log a 32.2% CAGR over FY2014?16E to Rs 14,054cr on back of supply agreements in the US and ARV formulation contracts, which will be supplemented through the recent acquisitions of the Western European formulation businesses of Actavis and US?s Natrol. The acquisitions have also led APL to become a >~US$2bn sales company, with more than 85% of sales being accounted by formulations. We recommend a Neutral on the stock"", says Angel Broking research report.angel__brokingAngel BrokingEURINR is expected to depreciate: Angel BrokingEURINR is expected to trade depreciate: Angel BrokingEURINR is expected to appreciated: Angel BrokingFor all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More']"
743316,AUROBINDO PHARMA,moneycontrol,Stocks,2015-02-09 12:33:00,['Moneycontrol.com'],Buy Aurobindo Pharma; target of Rs 1308: P Lilladher,"['Aurobindo Pharma', 'Prabhudas Lilladher', 'Recommendations']","[""Brokerage house Prabhudas Lilladher is bullish on Aurobindo Pharma and has recommended 'Buy' rating on the stock with a target price of Rs 1308, in its research report dated February 06, 2015.""]","['Prabhudas Lilladher\'s report onAurobindo Pharma""Aurobindo?s reported sales (Rs31.4bn) and PAT (Rs3.8bn) in Q3FY15 were in line with our estimates of Rs30.6bn and Rs4bn respectively. One-off provision of Rs500m for EU operations and high staff costs impacted EBITDA margin by 200bps to 18.7%. Adjusted EBITDA margin of core business however was 20.3%. With a large portfolio of injectable overdue for approvals, we expect the company?s revenues to increase at a CAGR of 16-18% in FY15E-18E once these approvals are received. Management has guided for EBITDA margin in the range of 21-22%, while there is peak potential of EBITDA margin at 25% in FY15E-17E. Net debt increased by US$100m for paying-off in Natrol acquisition, while the company plans to repay the loan with the proposed QIP of US$375m. We maintain ?BUY? and retain target price at Rs 1,308"", says Prabhudas Lilladher research report.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.prabhudas_lilladherPrabhudas LilladherAccumulate Asian Paints; target of Rs 1278: Prabhudas LilladherBuy Axis Bank; target of Rs 651: Prabhudas LilladherAccumulate Ultratech Cement; target of Rs 4900: Prabhudas LilladherRead More']"
743320,AUROBINDO PHARMA,moneycontrol,Stocks,2015-02-09 12:32:00,['Moneycontrol.com'],Hold Aurobindo Pharma; target of Rs 1272: Sharekhan,"['Aurobindo Pharma', 'Recommendations', 'Sharekhan']","['Sharekhan has recommended a hold rating on Aurobindo Pharma with a target price of Rs 1272 per share in its research report dated February 05, 2015.']","['Sharekhan\'s report onAurobindo PharmaAurobindo Pharma (Aurobindo) has reported a moderate performance in Q3FY2015, amidst an integration process of newly acquired entities during the past few quarters and lack of new product approvals in the key markets like the USA. The company witnessed a 47.8% growth in net sales to Rs3,166 crore on the back of contribution from its newly acquired entities. However, the operating margin declined by 1,074BPS YoY on the back of high base effects, integration costs and adverse currency movement in some of the geographies. This led the adjusted profit to decline by 2.6% to Rs404.6 crore during the quarter.The company witnessed a 29% growth in formulation business in the USA, a 51.5% growth in the anti-retroviral (ARV) business on the back of winning new tenders and a 203% jump in the European business on the contribution from newly acquired businesses (base business growth in low double digit). However, API business declined by 9% due to a higher captive consumption and less priority to low margin tender business.While we believe the integration process will continue to restrict the expansion in operating margins in short term and high level of debts would continue to pose concern for the company, but its focus to get better synergy from the integration, broad-basing the production base and focus on niche segments would help them to achieve stronger earnings growth.hm8485SharekhanHold Persistent Systems; target of Rs 720: SharekhanHold Skipper; target of Rs 287: SharekhanBuy Divis Laboratories; target of Rs 1275: Sharekhan""We have broadly maintained our estimates and price target of Rs 1,272 (implies 16x FY2017E EPS). However, owing to a limited upside we downgrade our rating to Hold"", says Sharekhan research report.For all recommendations,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More']"
744092,AUROBINDO PHARMA,moneycontrol,Earnings,2015-02-05 09:45:00,['PTI'],Aurobindo Pharma Q3 net down 8% at Rs 384.35 cr,"['Aurobindo Pharma', 'PTI', 'Results']","['Net sales during the period under review stood at Rs 3,142.46 crore as against Rs 2,135.52 crore in the corresponding period last fiscal.']","['Aurobindo Pharmareported a 7.93 percent decline in its consolidated net profit at Rs 384.35 crore for the third quarter ended December 31, 2014.The company had posted a net profit of Rs 417.49 crore in the same period last fiscal, Aurobindo Pharma said in a statement.Net sales during the period under review stood at Rs 3,142.46 crore as against Rs 2,135.52 crore in the corresponding period last fiscal.The company said its board has considered and approved second interim dividend of 200 percent at Rs 2 per equity share of the face value of Re 1 in addition to the interim dividend of 150 percent, aggregating to Rs 3.5 per equity share of the face value of Re 1 each for the year 2014-15.The company said its formulation sales were up by 76.2 percent to Rs 2,529.7 crore during the quarter but active pharmaceutical ingredients (API) sales were down by 9.4 percent Rs 674.4 crore.Commenting on the performance, Aurobindo Pharma Managing Director N Govindarajan said: ""We continue to grow our revenues and maintain profitability despite the absence of any exceptional upside.""He further said: ""We have been investing our efforts to further differentiate our product portfolio through initiation of developmental research in highly complex molecules and novel technology platforms, for a sustainable future.""']"
744131,AUROBINDO PHARMA,moneycontrol,Announcements,2015-02-04 21:37:00,['Moneycontrol.com'],Aurobindo Pharma director Dr.C.Channa Reddy resigns,['Announcements'],['Aurobindo Pharma has informed that Dr.C.Channa Reddy an Independent Director of the Company vide letter dated 27th January 2015 has submitted his resignation due to personal reasons. The Board of Directors of the Company at the meeting held on 4th February 2015 has noted and taken on record the resignation of Dr.C.Channa Reddy.'],['Aurobindo Pharma Ltd has informed BSE that Dr.C.Channa Reddy an Independent Director of the Company vide letter dated 27th January 2015 has submitted his resignation due to personal reasons. The Board of Directors of the Company at the meeting held on 4th February 2015 has noted and taken on record the resignation of Dr.C.Channa Reddy as an Independent Director of the Company.Source : BSERead all announcements in Aurobindo Pharm']
744132,AUROBINDO PHARMA,moneycontrol,Announcements,2015-02-04 21:37:00,['Moneycontrol.com'],Aurobindo Pharma: Outcome of board meeting,['Announcements'],"['Aurobindo Pharma in its meeting held on  February 04, 2015, has approved the proposal for setting up a Joint Venture (JV) with Tergene Biotech Private Limited, a vaccine development company based in India. Tergene works on development of the Pneumococcal Conjugate Vaccine (PCV) through use of cutting edge vaccine technology compressing time.']","['Aurobindo Pharma Ltd has informed BSE that the Board of Directors of the Company at its meeting held on  February 04, 2015, inter alia, has approved the proposal for setting up a Joint Venture (JV) with Tergene Biotech Private Limited, a vaccine development company based in India. Tergene works on development of the Pneumococcal Conjugate Vaccine (PCV) through use of cutting edge vaccine technology compressing time and cost, thereby making such vaccine available at an affordable cost, PCV is a commercially available vaccine with limited competition and a global branded market of more than USD 5 billion. Aurobindo will hold a majority stake in the JV and will fund the product development in a phased manner spanning over three years. The financial terms are subject to entering into definitive agreements.Source : BSERead all announcements in Aurobindo Pharm']"
746459,AUROBINDO PHARMA,moneycontrol,Companies,2015-01-22 17:11:00,['PTI'],Aurobindo Pharma to raise USD 350m through QIP,"['Aurobindo Pharma', 'Business', 'fund raising tool', 'Pharmaceuticals', 'QIP', 'qualified institutions placement']","['Issue of securities - pursuant to section 62(1)(c) and other applicable provisions of the Companies Act 2013 and rules made under and other applicable Acts, rules and regulations to issue shares to Qualified Institutional Buyers under QIP up to and amount of USD 350 million or rupee equivalent thereof,"" Aurobindo said.']","['Aurobindo Pharmatoday said the company will raise up to USD 350 million by way of Qualified Institutions Placement (QIP). ""Pursuant to clause 31 of the listing agreement, we hereby inform that at the extraordinary general meeting held yesterday the members have approved the following.""""Issue of securities - pursuant to section 62(1)(c) and other applicable provisions of the Companies Act 2013 and rules made under and other applicable Acts, rules and regulations to issue shares to Qualified Institutional Buyers under Qualified Institutional Placement...up to and amount of USD 350 million or rupee equivalent thereof,"" Aurobindo said in a statement.QIP or Qualified Institutional Placement is largely a fund raising tool for the listed companies. The board had earlier constituted a securities issue committee comprising of five board members, including two independent directors, for issue of securities.']"
746557,AUROBINDO PHARMA,moneycontrol,Announcements,2015-01-22 10:57:00,['Moneycontrol.com'],Aurobindo Pharma: Outcome of EGM,['Announcements'],"['Aurobindo Pharma Ltd has informed BSE that the Extraordinary General Meeting (EGM) of the Company was held on January 21, 2015.']","['Aurobindo Pharma Ltd has informed BSE that the Extraordinary General Meeting (EGM) of the Company was held on January 21, 2015.Source : BSERead all announcements in Aurobindo PharmRead More']"
748781,AUROBINDO PHARMA,moneycontrol,Stocks,2015-01-07 22:27:00,['Moneycontrol.com'],Aurobindo Pharma up 3% on USFDA nod for hypertension drug,"['Aurobindo Pharma', 'Buzzing Stocks', 'hypertension drug', 'Novartis', 'US Food and Drug Administration', 'USFDA']","['""Aurobindo received final approval from the US Food & Drug Administration to manufacture and market Valsartan tablets USP, 40mg, 80mg, 160mg and 320mg. The product is ready for launch,"" said the pharmaceutical company in its filing to the exchange.']","['Moneycontrol BureauShares ofAurobindo Pharmagained 2.8 percent intraday Wednesday on getting approval from the US Food\xa0and Drug Administration (USFDA) for hypertension drug.""Aurobindo received final approval from the US Food & Drug Administration to manufacture and market Valsartan tablets USP, 40mg, 80mg, 160mg and 320mg. The product is ready for launch,"" said the pharmaceutical company in its filing to the exchange.Valsartan tablets are the generic equivalent to the reference listed drug product (RLD) Diovan tablets of Novartis Pharmaceuticals Corporation (Novartis). This drug is used for the treatment of hypertension, to lower blood pressure.The product, falls under the therapeutic category of CVS (cardio vascular), has a market size of approximately USD 2 billion for the twelve months ending October 2014, according to IMS.Aurobindo said now it has a total of 195 ANDA approvals (170 final approvals including 7 from Aurolife Pharma LLC and 25 tentative approvals) from USFDA.At 09:49 hours IST, the stock was quoting at Rs 1,110.95, up Rs 22.65, or 2.08 percent on the Bombay Stock Exchange.Posted by Sunil Shankar Matkar']"
