,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
567964,AUROBINDO PHARMA,moneycontrol,Business,2017-09-14 15:48:00,['Moneycontrol.com'],"Divis Labs, Lupin, Aurobindo Pharma, Sun Pharma to get astro support: Satish Gupta","['Astrology', 'Aurobindo Pharma', 'Divis Labs', 'Lupin', 'Satish Gupta of Astrostocktips', 'Strides Shasun', 'Sun pharma', 'Wockhrdt']","['Pharma stocks like Divis Labs, Lupin, Aurobindo Pharma, Strides Shasun, Wockhrdt and Sun Pharma will get astrological support, says Satish Gupta of astrostocktips.']","[""By Satish Gupta of\xa0astrostocktips.inToday?s planetary position: Moon will be transiting in Taurus. Jupiter in Libra, Sun, Mars & Mercury in Leo. Lord Saturn in Scprpio. Lord Rahu & Venus in Cancer. Ketu\xa0 in Capricorn. Pluto in Sagittarius. Neptune in Aquarius & Uranus in Pisces.Be cautious: Planet Jupiter will be changing the house from Virgo to Libra on September 12, 2017. It stays in one house for 12 months (approximately). Many sectors, which were out performing till now due to their stay in the preceding houses will stop getting planetary support & would not out perform as they have done till now & many new sectors would start receiving support & out shine.Jupiter is a planet of wisdom. It has direct link with trading/investment in stock market. It is quite possible that sectors which were profitable to an individual up till now may not suitable for trading/investment after the change. It may also be possible that trading in stock market may not be favourable/profitable after the change, depending on its position in individual horoscope.Satish GuptaCEO|AstrostocktipsDHFL, Indiabulls Housing, Gruh Finance, Can Fin Homes to get astrological support: Satish GuptaGlenmark Pharma, Biocon, Dr Reddy's Labs, Sun Pharma, Lupin to get astrological support: Satish GuptaWockhardt, Biocon, Dr Reddy?s Labs, Sun Pharma, Lupin to get astrological support: Satish GuptaRahukal time: -13.30 ? 15.00Following sectors will be receiving astrological support:Pharma: Divis Labs, Lupin, Aurobindo Pharma, Strides Shasun, Wockhrdt, Sun Pharma, etc.To\xa0identify and buy such stocks at right time and exit at right time.\xa0Timing is most crucial element in investing or trading. This timing can be known through Financial Astrology. Astrology is only science which can predict future correctly & guide us about sectors which have to outperform.Every year with commencement of new Samvat (Hindu New Year), astrologically, based on planetary position, certain new sectors start getting\xa0 strong astrological support & start outperforming, while some others sectors which were performing earlier start underperforming. Some sectors/stock remains laggard. Stocks of astrological supported sectors outperform resulting in exorbitant gains irrespective of market behaviour, either bull market or bear market.Predicting bullish sectors of next Samvat 2074Every year we release sectors of new Samvat in the month of March/April when new Samvat starts.\xa0But this year,\xa0we shall prepone release of next Samvat\xa0sectors, which are going to get strong astrological support & stocks from those sector\xa0outperform markets.\xa0Purpose of\xa0releasing sectors of next Samvat earlier is that investors & traders should get maximum advantage\xa0of down trend of markets by good timing.We firmly believe that these special astrological positions\xa0present very unique opportunities to\xa0investors and traders both. This opportunity, if utilised properly, can safeguard your existing portfolio and simultaneously optimise your future investments and trading also. Successful investing and trading is all about good timing only.Needless to mention our innumerable past predictions, where most stocks from the\xa0SECTORS of SAMVAT\xa0gave exorbitant returns & certain stocks appreciated by over\xa0500 percentDuring current Samavat 2073 among other sectors ? dyes/chemical/sugar\xa0sector received strong astrological support & outperformed and gave exorbitant return. Many stocks from dyes/ chemical sector appreciated by over 500 percent.Sectors which get very strong astrological support are not normally affected by downfall\xa0in the market.Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.""]"
570642,AUROBINDO PHARMA,moneycontrol,Stocks,2017-09-04 16:09:00,['Moneycontrol.com'],Buy Aurobindo Pharma; target of Rs 817: Geojit,"['Aurobindo Pharma', 'Buy', 'Geojit', 'Recommendations']",['Geojit has recommended buy rating on Aurobindo Pharma with a target price of Rs 817 in its research report dated 1 September 2017.'],"[""Geojit's research report onAurobindo PharmaAurobindo Pharma (Auro) is one of the largest vertically integrated pharmaceutical companies. Over the past few years, the company has drastically shifted its focus from APIs business to generic formulations.Auro reported ~2% YoY decline in revenue in Q1FY18 primarily due to weak API & ARV business performance. US sales fell just 0.5% YoY as new product launches offset the impact of pricing pressure in select brands. EBITDA margin fell ~72bps YoY in Q1FY18 due to higher employee, R&D and other expenses. We expect revenues to grow at 11% CAGR over FY17-19E driven by recent acquisition in Europe, new product launches.Outlookwe increase our PE multiple to 17x (15x earlier). Hence, our revised target price stands at Rs 817. Maintain ?BUY? rating on the stock.For all recommendations report,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
572508,AUROBINDO PHARMA,moneycontrol,Companies,2017-08-30 11:50:00,['Moneycontrol.com'],Aurobindo Pharma in talks to buy Russian business of Shreya Life Sciences,"['Aurobindo Pharma', 'Business', 'Shreya Life Sciences']",['Aurobindo Pharma Ltd. with presence in over 125 countries is one of  the top domestic pharmaceutical companies'],"[""Aurobindo Pharma Ltd is in talks with Shreya Life Sciences for a deal to buy the\xa0latter's Russian business. The potential deal, according to sources, is valued between $80 million to $100 million.Two anonymous sources,as per a report in Livemint, said that Aurobindo Pharma has given a term sheet and the deal now depends on the final valuation. However, this could be a complex process as the Mumbai-based Shreya Life Sciences may not be keen on selling the entire business and prefer retaining some share.Shreya Life Sciences Pvt Ltd was established in 2001 and deals with a wide variety of pharmaceutical products. The company runs operations all over the world and had started its Russian operations just a year after its birth.The company?s product portfolio comprises of over 200 products across various therapeutic segments. Its products are distributed to over 25000 retail pharmacies through private and public distributors.related newsAvenue Supermarts aims to open 15-20 D-Mart stores per annumIndia shares ASEAN vision for rule-based societies: PM Narendra ModiJio launches lowest rental of Rs 49 for feature phone usersThe company, according to corporate filings, had generated net sales of Rs 268.92 crore in 2015-16 against Rs 354.68 crore in 2014-15.Aurobindo Pharma Ltd. with a\xa0presence in over 125 countries is one of the top domestic pharmaceutical companies.The Hyderabad based company has been on an acquisition drive for some time. The pharma company had recently acquired\xa0four biosimilar products from Swiss firm TL Biopharmaceutical AG.It is also in the race to acquire a part of the European assets of Israeli generic drugmaker Teva Pharmaceutical Industries Ltd\xa0in what could be one of the biggest acquisition by an Indian pharmaceutical company.""]"
573078,AUROBINDO PHARMA,moneycontrol,Business,2017-08-28 14:27:00,['CNBC-TV18'],"Buy Aurobindo Pharma, Federal Bank, Hindalco Industries: Rahul Shah","['Aurobindo Pharma', 'Federal Bank', 'Hindalco Industries', 'Rahul Shah of Motilal Oswal', 'Stocks Views']","['Rahul Shah of Motilal Oswal recommends buying Aurobindo Pharma, Federal Bank and Hindalco Industries.']","['Rahul Shah of Motilal Oswal told CNBC-TV18, ""Today we have seen a lot of pharmaceutical stocks in limelight and a lot of longs being added in most of the stocks. So, I feelAurobindo Pharmais looking very good. We have seen the stock recovered swiftly from near lows of Rs 688 and again back to Rs 743-744 levels. So, I feel one can go long on Aurobindo with a stop loss of Rs 734 for\xa0target of Rs 770.""""Second is financials. Again, after a pause in a rally, we have again seen some kind of momentum building up in financials. So in that space, I think mid-sized banks look ready for move. I likeFederal Bank, buy with a stop loss of Rs 105, with a target of Rs 112.""""""In the metal pack, we have seen the rally continuing and the sector is doing quite well. So, in that spaceHindalco Industriesis one of my top bets. So one can go long in Hindalco with a stop loss of Rs 227 for\xa0target of Rs 242,"" he said.']"
574909,AUROBINDO PHARMA,moneycontrol,Business,2017-08-21 12:42:00,['PTI'],Aurobindo Pharma gets USFDA nod for anti-HIV drug,"['Aurobindo Pharma', 'BSE', 'Business', 'Companies', 'HIV', 'Tablets', 'USFDA']","['In a BSE filing, Aurobindo Pharma said it has received ""tentative approval from the US Food and Drug Administration (USFDA) under the US President\'s Emergency Plan For AIDS Relief (PEPFAR) for its new drug application for dolutegravir, lamivudine and tenofovir disoproxil fumarate tablets.']","['Aurobindo Pharmahas received tentative approval from the USFDA for dolutegravir, lamivudine and tenofovir disoproxil fumarate tablets, used for the treatment of HIV, in the US market.In a BSE filing, Aurobindo Pharma said it has received ""tentative approval from the US Food and Drug Administration (USFDA) under the US President\'s Emergency Plan For AIDS Relief (PEPFAR) for its new drug application for dolutegravir, lamivudine and tenofovir disoproxil fumarate tablets.The approval has been granted in strength of 50mg/ 300mg/ 300mg.Aurobindo Pharma said the triple combination product is expected to be launched in sub-Saharan Africa in the third quarter of this fiscal.The reference listed drugs of the approved combination products are ViiV Healthcare\'s Tivicay and Epivir and Gilead Science\'s Viread, it added.ViiV Healthcare and Aurobindo Pharma signed a licensing agreement in 2014 that allows Aurobindo Pharma to supply dolutegravir 50mg in 92 licensed countries, following completion of required local regulatory approval processes.Shares of Aurobindo Pharma were trading 0.46 per cent higher at Rs 707.75 apiece on BSE.']"
574957,AUROBINDO PHARMA,moneycontrol,Stocks,2017-08-21 10:03:00,['Moneycontrol.com'],Aurobindo Pharma gains 2% on USFDA approval for anti-HIV drug,"['Aurobindo Pharma', 'Buzzing Stocks']",['The triple combination product is expected to be launched in sub-Saharan Africa in Q3FY18.'],"['Aurobindo Pharmashares rallied as much as 1.6 percent in morning trade Monday on tentative approval from USFDA for Dolutegravir, Lamivudine & Tenofovir Disoproxil Fumarate tablets."".... received tentative approval from the US Food and Drug Administration under the US President\'s emergency plan for AIDs relief for new drug application for Dolutegravir, Lamivudine & Tenofovir Disoproxil Fumarate tablets,"" the healthcare firm said in its filing.This product is used for treatment of HIV-1 infection along as a complete regimen in adults and pediatric patients weighing 40 kg and greater.The reference listed drugs of the approved combination product are ViiV Healthcare\'s Tivicay (Dolutegravir) and Epivir (Lamivudine) and Gilead Science\'s Viread (Tenofovir Disoproxil Fumarate).Aurobindo said the company and ViiV Healthcare signed a licensing agreement in 2014 that allows it to supply Dolutegravir 50mg in 92 licensed countries, following completion of required local regulatory approval processes.The triple combination product is expected to be launched in sub-Saharan Africa in Q3FY18.At 09:46 hours IST, the stock price was quoting at Rs 708.45, up Rs 3.95, or 0.56 percent on the BSE.Posted by Sunil Shankar Matkar']"
575127,AUROBINDO PHARMA,moneycontrol,Business,2017-08-20 12:30:00,['PTI'],"Aurobindo Pharma to widen US portfolio, enter new markets in Europe","['Aurobindo Pharma', 'Business', 'Pharmaceuticals']","['Aurobindo said it has been following a strategy of differentiated pipeline with new launches, including injectables, ophthalmics, speciality products and controlled substances in the US market.']","['Aurobindo Pharma has said it would broaden product portfolio in the US while entering new markets in Europe as part of its growth strategy over the next 3-4 years.In the US, it plans to broaden portfolio through accelerated growth in injectable, OTC and higher complexity products, Aurobindo said in an investor presentation.On the other hand, in Europe, the company is planning to expand presence into new geographies such as Poland and Czech Republic besides enhancing its position in existing countries such as France, Germany, Netherlands, Spain and the UK.In the US, where it is the sixth largest generic firm by volume, Aurobindo Pharma said it is looking at ""broadening portfolio with more balance through accelerated growth in injectable, OTC, and higher complexity products"".related newsGovt nod to RIL, BP acquiring Niko\'s 10% stake in gas blockDr Reddy\'s expects US FDA re-audit of Duvvada plant in next 3-6 monthsBirla MF Co-CIO Patil sees low teens 2018 growth for Nifty, likes auto, consumer durables, telecomBesides, it also plans to increase collaboration across the global customer base.""Operational efficiencies and cost leadership in API and formulation manufacturing, supply chain planning and distribution"", will be other key drivers for growth in next three to four years, it added.Aurobindo said it has been following a strategy of differentiated pipeline with new launches, including injectables, ophthalmics, speciality products and controlled substances in the US market.Moreover, it has also expanded presence in dietary supplement business through Natrol, which it had acquired in 2014.On Europe, Aurobindo said it is seeking to augment position through new product launches and extension to select Eastern Europe markets. Going forward it plans to expand presence into new geographies such as Poland and Czech Republic, according to the investor presentation.The key markets for the company in Europe are France, Germany, Netherlands, Spain, UK, Portugal and Italy. Lower generics penetration in Italy, Spain, Portugal and France offers future growth potential in next three to four years as share of generics improves, it added.The Hyderabad-based firm is also aiming for portfolio expansion through targeted Day 1 launches in segments such as orals, hormones and penems, oncology products, niche injectables and low volume injectables in the European market. In its growth markets such as Ukraine, Mexico, Tanzania, Colombia, South Africa, Canada, Brazil and GCC Countries, the company is aiming to build branded generics presence in next three to four years, Aurobindo Pharma said.It also seeking to enhance penetration in select markets through local manufacturing with plans to expand presence in oncology and speciality injectables segments, the presentation said.Aurobindo Pharma had posted consolidated net revenue from operations of Rs 3,678.7 crore for the first quarter ended June 30, 2017-18. Out of this the US formulation sales were at Rs 1,694.9 crore and Europe formulations sales were at Rs 917.6 crore.']"
576851,AUROBINDO PHARMA,moneycontrol,Business,2017-08-14 08:11:00,['Moneycontrol.com'],"Crucial support for Nifty at 9700; buy Aurobindo Pharma, sell Vedanta: Prakash Gaba","['Aurobindo Pharma', 'Bank Nifty', 'Cipla', 'Nifty', 'Prakash Gaba', 'prakashgaba.com', 'Stocks Views', 'Technicals', 'United Spirits', 'Vedanta']","['According to Prakash Gaba of prakashgaba.com, 9700 is a crucial support to work with and 9900 is the resistance to deal with. Volatility is not ruled out as this is a truncated week. The crucial support for Nifty is at 9700-9640 and the resistance is at 9900. On the other hand, Bank Nifty has support at 23750 and resistance at 24300.']","['The Nifty witnessed selling pressure for the fifth consecutive day in a row on Friday and closed around its opening level. Weak global cues pulled the index further below its crucial support level of 50-days exponential moving average 9,786 and as long as the index stays below 9,800 bulls might not get a chance to make a comeback on D-Street.The Nifty closed at 9,712.25, down 108 points on Friday. According to Pivot charts, the key support level is placed at 9,673.68, followed by 9,636.57. If the index starts to move higher, key resistance levels to watch out are 9,759.78 and 9,808.77.Nifty Bank closed 231.6 points lower at 23,985.75 on Friday. Important Pivot level, which will act as crucial support for the index, is placed at 23,839.0, followed by 23,692.2. On the upside, key resistance level is 24,161.9, followed by 24,338.According to Technical Analyst Prakash Gaba of prakashgaba.com, 9700 is a crucial support to work with and 9900 is the resistance to deal with. Volatility is not ruled out as this is a truncated week. The crucial support for Nifty is at 9700-9640 and the resistance is at 9900. On the other hand, Bank Nifty has support at 23750 and resistance at 24300.Prakash GabaTechnical Analyst|prakashgaba.comBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy Force Motors on dips, says Prakash GabaInfibeam can climb to Rs 165, PC Jeweller may slide to Rs 520: Prakash GabaBelow are the 4 stocks one can bet on today:Bullish PlayAurobindo Pharma: Indicator Buy | Rating: Buy | Target: Rs 726, stop loss: Rs 688Cipla: Intraday buy | Rating: Buy | Target: Rs 560, stop loss: Rs 535Bearish PlayUnited Spirits: Breakdown | Rating: Sell | Target: Rs 2340, stop loss: Rs 2453Vedanta: Breakdown | Rating: Sell | Target: Rs 260, stop loss: Rs 285Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.']"
579087,AUROBINDO PHARMA,moneycontrol,Announcements,2017-08-07 09:18:00,['Moneycontrol.com'],"Aurobindo Pharma's 30th Annual General Meeting on August 31, 2017",['Announcements'],"['Aurobindo Pharma has informed that the 30th Annual General Meeting (AGM) of the Company for the year ended March 31, 2017 will be held on Thursday, August 31, 2017 in Hyderabad.']","['This is to inform you that the 30th Annual General Meeting (AGM) of the Company for the year ended March 31, 2017 will be held on Thursday, August 31, 2017 at 3.00 p.m at Kaveri Ball Room, Hotel Trident, Hi-tech City, Near Cyber Towers, Madhapur, Hyderabad - 500 081. We enclose herewith the Notice of the AGM of the Company.We also hereby inform you that pursuant to Section 91 of the Companies Act, 2013 and Regulation 42 of Securities and Exchange Board of India (Listing Obligation and Disclosure Requirements) Regulations, 2015, the Register of Members and Share Transfer books of the Company will be closed from Friday, August 25, 2017 to Thursday, August 31, 2017 (both days inclusive) for the purpose of AGM.Source : BSERead More']"
582220,AUROBINDO PHARMA,moneycontrol,Stocks,2017-07-27 17:01:00,['Moneycontrol.com'],Buy Aurobindo Pharma; target of Rs 850: Axis Direct,"['Aurobindo Pharma', 'AxisDirect', 'Buy', 'Recommendations']","['Axis Direct is bullish on Aurobindo Pharma has recommended buy rating on the stock with a target price of Rs 850 in its research report dated July 24, 2017.']","[""Axis Direct's research report onAurobindo PharmaAurobindohas launched (post approval)generic version of Renvela (Sevelamer Carbonate tablets ? kidney ailment drug) in the US (market size of USD 1.9 bn as per IMS vs USD 745mn, in our view), following gRenvela OS^ (IMS market size of USD140mn) approval in Jun?17. Aurobindois the first and the only generic player to receive final approval for gRenvela (tablets + OS).Outlookwe estimate the US market size of USD 745 mn for gRenvela tablets.We expect USD 116 mn in FY18 sales: USD 107mn from tablets and USD 9mn from OS. We expect additional generic competition in end FY18-19.For all recommendations report,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
582376,AUROBINDO PHARMA,moneycontrol,Announcements,2017-07-27 12:21:00,['Moneycontrol.com'],"Aurobindo Pharma's Q1 results on August 9, 2017",['Announcements'],"['A meeting of the Board of Directors of the Company will be held on Wednesday 9th August, 2017 to consider and approve, inter alia, the Un-audited Financial Results of the Company for the first quarter ended 30th June, 2017.']","['We hereby inform pursuant to Regulation 29 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, that a Meeting of the Board of Directors of the Company will be held on Wednesday 9th August, 2017 to consider and approve, inter alia, the Un-audited Financial Results of the Company for the first quarter ended 30th June, 2017.Further to our letter dated 24th July, 2017 informing the closure of Trading Window of the Company from 27th July, 2017 until 48 hours from the date of declaration of the Un-audited Financial Results of the Company for the first quarter ended 30th June, 2017, we would like to inform you that the Trading Window will be closed up to 11th August, 2017 and shall be re-opened on 12th August, 2017.Source : BSERead More']"
582988,AUROBINDO PHARMA,moneycontrol,Companies,2017-07-26 12:55:00,['CNBC-TV18'],Ramaprasad Reddy: Spearheading Aurobindo Pharma's big chase,"['Companies', 'Ramaprasad Reddy']","['From a modest family of farmers to now leading a business that exceeds Rs 15,000 crore in revenues, 58-year old Ramaprasad Reddy is still continuing to pursue his passion']","[""Born in a family of farmers, Penaka Venkata Ramaprasad Reddy, co-founder of Hyderabad-basedAurobindo Pharmahad remote odds of building a pharmaceutical enterprise. But with an astute sense of business from the early days, Reddy's\xa0drive pushed him to do something of his own. Early in his career, a brief association with late Dr. K Anji Reddy, the legendary doyen and founder of Dr. Reddy?s Labs, perhaps\xa0kindled new ideas in the young mind of Ramaprasad Reddy.Dr. Anji Reddy, a scientist to the core, was then\xa0trying to stabilise a fledgling business. His deep knowledge of synthesising drugs with easier and cost-effective techniques helped Ramaprasad Reddy get a fundamental understanding of the sector. Thus, the intrepid explorer and a sworn workaholic, set up his first venture, a trading house for bulk drugs, recalls one of Reddy's former associates, who requested anonymity.For the business to reach a scale, the makings were ripe. With India emerging\xa0as a potential sourcing hub for raw materials or bulk drugs for the US and European multinational companies, which had to align with\xa0stiff environmental regulations and control production overheads, Reddy's unit had a headstart and to keep pace, was his growing ambitions.As demand for low cost active pharmaceutical\xa0ingredients (APIs) firmed up further, a determined Ramaprasad Reddy\xa0sensed an opportunity to move into toll manufacturing of small batches of antibiotic drugs. The expansion\xa0followed, and\xa0in 1986, it was time to give shape to Aurobindo Pharma, along with his long-trusted partner K Nityananda Reddy. From building a single semi-synthetic penicillin manufacturing site, Aurobindo has now expanded its network of manufacturing facilities. At last count, its latest presentation shows 23 facilities of which three are in the US.Vikas DandekarChief Editor|CNBC-TV18Aurobindo Pharma, Intas in race to buy Mallinckrodt's US generic businessQuintiles IMS: 50-70% of chemists in key cities not ready for July 1 GST roll outSwadeshi Jagran Manch writes to PM Modi on drug pricesThe company stands among the most vertically-integrated players in India drawing as much as 70% of its own material for formulations. The distinct advantage is unmistakable. In its latest USFDA approval for the generic versions of Genzyme?s (now Sanofi) Renvela (sevelamer) tablets used to treat end-stage kidney ailments, Aurobindo scored a significant win, while others fell short of crossing the regulatory green signal. Aurobindo?s product filings is said to be from its indigenous facilities and therefore, navigate the technological barriers countered by others in the process of making the APIs.The ride, however, has not been without its share of setbacks. Adverse observations from close monitoring by the USFDA has at times threatened to hobble plans. But the product launches in the US, for most part, have remained on track as the company tightened its quality management systems.Spanning the three decades of its existence, industry executives reminisce, Aurobindo had at one stage nearly caved in to competitive pressures. In the nineties, Aurobindo had a tough choice to make when the Chinese manufacturers virtually took siege of the Indian\xa0market, dumping raw materials at throwaway prices, flattening out scores of Indian manufacturers. In 2002, executives say, Ramaprasad Reddy sensed a looming uncertainty of a\xa0squeeze\xa0out crushed under the sheer scale of Chinese domination. Showing deft, he moved upstream tilting the business model to line up a blitzkreig of filings for formulations in the US. The gambit paid off and\xa0a long runway opened, eventually\xa0moving Aurobindo in the league ofSun Pharma,RanbaxyandDr. Reddy?s. While dozens of\xa0pure-play bulk drug makers were brutally chocked in the rate war with China, Aurobindo saw opportunity in those challenges.?If he trusts you, he firmly backs your decisions. If he does not, he can be tough,? said an industry veteran about Reddy, who worked for the company for nearly a decade. Around the time of his exit, the executive recalls, media speculations were rife about Aurobindo engaging in serious discussions with a large US generic drug-maker. He rubbished those rumours as myth crytpically indicating Aurobindo had more intriguing plans.If true, that grand design reflected Ramaprasad Reddy?s global\xa0ambitions. It was to get a bigger size through a merger or a share swap, a unique construct, that could leapfrog Aurobindo and give it a worldwide footprint. Although that deal never\xa0materialised, the offer, says the executive, was structured to enable a controlling shareholding for the Indian firm. In effect, Aurobindo was close to acquiring the management control of the combined entity, far from being\xa0sold. Ramaprasad Reddy is reticent and has very rarely (if at all) spoken to the media, mirroring industry stalwart and billionaire Dilip Shanghvi, the founder of Sun Pharma.An ex-colleague says Reddy has\xa0no hobbies other than sinking deep in work and passionately plan market strategies. One exceptional moment of triumph for Reddy and his team, the executive recalled, was when at the peak of a global shortage of low-cost drugs for AIDS, Aurobindo trumped Cipla, offering a much lower rate to the MSF, the global aid agency.Shuttling between India and the US, Ramaprasad Reddy may have more aces up his sleeve. The ongoing momentum of product approvals in the US show his company is primed to add heft. Last year, after a fierce bidding war with Intas Pharma to buy select assets of Teva in the UK, Aurobindo took an unexpected step back in the final stages of the deal. People familiar with that transaction say Reddy had second thoughts on the actual benefits of the deal versus a pay out of Rs 5,100 crore. Ramaprasad has struck deals that are typically smaller or bolt-on targets that add to the technological capabilities of the company, results in expansion of the geographical presence and adds to the company?s bottom line in a relatively shorter time.As an executive working in a rival drug firm in Hyderabad puts it, Reddy puts the company ahead of any other considerations. He adds, Reddy never fails to reward his employees, not just in terms of incenntives but also generously doling out stock options down to the lowest rank of colleagues. From a modest family of farmers to now leading a business that exceeds Rs 15,000 crore in revenues, the 58-year old Ramaprasad Reddy is not showing signs of retiring yet. The game is on.""]"
585045,AUROBINDO PHARMA,moneycontrol,Stocks,2017-07-20 15:29:00,['Moneycontrol.com'],Buy Aurobindo Pharma; target of Rs 850: Motilal Oswal,"['Aurobindo Pharma', 'Buy', 'Motilal Oswal', 'Recommendations']","['Motilal Oswal recommended buy rating on Aurobindo Pharma with a target price of Rs 850 in its research report dated July 19, 2017.']","[""Motilal Oswal's research report onAurobindo PharmaReceives approval for Renvela in US :\xa0 ARBP\xa0 has\xa0 received final USFDA\xa0 approval to manufacture sevelamer carbonate\xa0 tablet 800mg ( brand nameRenvela; innovator ? Genzyme) in the US. Notably, ARBP is the first generic player to receive approval for Renvela , which is\xa0 indicated for the control of serum phosphorus in patients with chronic kidney disease on dialysis.OutlookWe expect ARBP stock to remain range bound in the near term as the stock has\xa0 moved up ~50% in less than two months since\xa0 end- May 20 17. However, the key\xa0 catalysts in 2HFY18\xa0 (including launch of Fondaparinux, Toprol XL, DTG combination,\xa0 injectable s business ramp -up,\xa0 and EU business margins improvement ) will help drive\xa0 growth in the medium term.related newsHold NIIT Technologies; target of Rs 775: ICICI DirectBuy Axis Bank; target of Rs 750: ICICI DirectBuy Kewal Kiran Clothing; target of Rs 2050: ICICI DirectFor all recommendations report,click hereDisclaimer:The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.Read More""]"
585292,AUROBINDO PHARMA,moneycontrol,Business,2017-07-19 11:50:00,['PTI'],Aurobindo Pharma gets USFDA nod to market kidney ailment drug,"['Aurobindo Pharma', 'BSE', 'Business', 'drug', 'pharma', 'USFDA']","['""The company has received final approval from the US Food and Drug Administration (USFDA) to manufacture Sevelamer Carbonate tablets 800 mg,"" Aurobindo Pharma said in a BSE filing today.']","['Drug firmAurobindo Pharmahas received final approval from the USFDA to manufacture and market Sevelamer Carbonate tablets in the American market.The tablets are indicated for control of serum phosphorus in patients with chronic kidney disease on dialysis.""The company has received final approval from the US Food and Drug Administration (USFDA) to manufacture Sevelamer Carbonate tablets 800 mg,"" Aurobindo Pharma said in a BSE filing today.This product, a therapeutic equivalent generic version of Genzyme\'s Renvela tablets, is being launched immediately.The approved product has an estimated market size of USD 1.9 billion for the 12 months to May 2017, according to IMS.Aurobindo Pharma has a total of 331 ANDA approvals (294 final nod, including 16 from Aurolife Pharma LLC and 37 tentative approvals) from the US.The stock was trading 5.59 per cent higher at Rs 774.75 on the BSE in the morning trade.']"
585330,AUROBINDO PHARMA,moneycontrol,Stocks,2017-07-19 09:38:00,['Moneycontrol.com'],Aurobindo Pharma gains over 7.5% on US FDA nod to chronic kidney drug,"['Aurobindo Pharma', 'Buzzing Stocks']","['The US Food and Drug Administration (FDA), late on Tuesday, gave an approval to Sevelamer Tablets. These are used to treat patients with chronic kidney diseases.']","['Shares of Aurobindo Pharma gained over 7.5 percent intraday on Wednesday as investors cheered a product approval by the US drug regulator.The US Food and Drug Administration (FDA), late on Tuesday, gave an approval to Sevelamer Tablets. These are used to treat patients with chronic kidney diseases.?The approved product has an estimated market size of US$ 1.9 billion for the twelve months ending May 2017 according to IMS,? the company said in a filing to the exchanges.The company further informed that the product will be launched immediately from its Hyderabad facility. ?This is the 124th ANDA (including 21 tentative approvals) to be approved out of Unit VII formulation facility in Hyderabad,? the company further added.Global research firm Goldman Sachs has a buy rating on the stock with a target of Rs 850. It said that the pharma major was the first to get a generic nod on Renvela from the US FDA. For the uninitiated, Renvela lowers high blood phosphorus levels for dialysis patients. The research firm expects the drug to add between 9 and 33 percent to the company?s FY17 net income.At 09:30 hrs, Aurobindo Pharma was quoting at Rs 768.95, up Rs 35.20, or 4.80 percent on the BSE. It touched an intraday high of Rs 794.50 and an intraday low of Rs 766.10.']"
585349,AUROBINDO PHARMA,moneycontrol,Announcements,2017-07-19 09:05:00,['Moneycontrol.com'],Aurobindo Pharma receives USFDA approval for Sevelamer Carbonate tablets,['Announcements'],"['Aurobindo Pharma has received final approval from the US Food & Drug Administration (USFDA) to manufacture Sevelamer Carbonate tablets 800 mg. Sevelamer Carbonate tablets, a therapeutic equivalent generic version of Genzyme?s Renvela tablets.']",['Aurobindo Pharma receives USFDA Approval for Sevelamer Carbonate tabletsSource : BSE']
