CompanyName,Source,Category,Date,Author,Title,Tags,Subtitle,Content
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-06-29T09:14:00,['ET Now'],"['Buy Bank of Baroda, target Rs 163: Siddharth Bhamre']","['Bank of Baroda', 'ET', 'et now', 'Baroda']",[],"[""In a chat withET Now, Siddharth Bhamre, technical expert atETNow, says buy Bank ofBarodawith a target of Rs 163 and a stop loss of Rs 149ET Now: What would you recommend?Siddharth Bhamre:Bank of Barodais a 'BUY' call with a target of Rs 163 and a stop loss of Rs 149""]"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-06-29T03:48:00,"['BySaloni Shukla,Sangita Mehta, ET Bureau']","[""Bank of Baroda CEO PS Jayakumar's focus on differentiation, to make bank future-ready""]","['Microsoft', 'Bank of Baroda', 'Ravi Venkatesan', 'CitiBank', 'PS Jayakumar', 'VBHC Value Homes Private Ltd']",['Jayakumar is the first thoroughbred private banker to head a state-run bank as the government experiments with private sector talent to revive ailing state-owned banks.'],"['About 10 months ago, when chief executivePS Jayakumarcalled for a town-hall ofBank of Barodastaff, a rarity for a state-run bank. While he spoke, the rest remained just mute spectators. But now, such meetings go on for three hours with many staff questioning what he is up to even if his responses are not convincing. For those looking for a quick turnaround at this 108-year-old lender, it is a reality check. The mission is to turn around a giant ship.Jayakumar, a former Citibanker, is the first thoroughbred private banker to head a state-run bank as the government experiments with private sector talent to revive ailing state-owned banks.On his part, he is not looking to reinvent the banking wheel, but rather is analysing the strengths and the weaknesses of the institution that many even in the banking system envy because of its franchise and conservative lending that held it back from binging on infrastructure.Bank of Baroda\'s exposure to a single entity is no more than Rs 2,000 crore, and that, in hindsight, looks to be a virtue. What is certain at this point is that the bank will be a \'universal bank\' with a suite of services ranging from corporate lending to retail to investment banking to insurance business - reflecting Sandy Weil\'s business model that made whatCitibank, Jayakumar\'s former employer, is today.Jayakumar is aided by a professional team of board of directors headed by the tech-savvyRavi Venkatesan, who ledMicrosoftin India. There cannot be a better combination than Ravi-Jay, at least on paper, for now.The performance of this combo will determine the government\'s strategy for state-run banks. ""There is no room for failure,"" says Venkatesan, who actively mingles with senior management and spends time to know the institution. ""If you can have good people in the key roles that matter, I think good outcomes are going to happen. It is mostly spending time to make sure that at least I am satisfied that the management is thinking through the people dimension.""Bank of Baroda may have the reach with over 5,300 branches and 50,000 employees across the globe, but it ails from the same problem that plagues all state-run banks - not seeking business, but wait for it to fall on its lap.And that\'s what Jayakumar is working to change. ""The public sector setup is such that we are excellent credit givers, we are excellent customer service organisations. What we don\'t do is ask for business... that is one basic change that we are proposing to do,"" says BB Joshi, executive director at Bank of Baroda.""We were only extending credit. We were not capturing transactions and cash flows... that is another paradigm shift that we are trying to bring in now. We would like to see that their transactions are captured through their accounts with us.""Public sector banks, used to the comforts of directed lending and flow of deposits, rarely chased other businesses of clients. Private peers such as HDFC Bank or Axis Bank keep customers almost captive by providing them almost every service. So, their so-called CASA (current account savings account) ratio is around 40%. Even those who borrow from Bank of Baroda will keep their salary accounts with HDFC Bank or Axis Bank. Jayakumar wants to change that.So, what are the things he\'s doing now? ""We have put a lot of milestones in the way forward and the whole theme right now is making Bank of Baroda future-ready,"" says Jayakumar without getting into specifics. ""The first thing is to protect and survive ... if your house is on fire don\'t think about how to reorganise your drawing room just douse the fire and let\'s think about the drawing room being arranged subsequently.""The plans are well laid out, but the obstacle could in convincing employees, among whom there is already a murmur that he is a control freak and may be executing his plans with lateral hires, overlooking old-timers.""Yes, they have got the intent, but it\'s easier said than done,"" says R Sreesankar, head, institutional equities, at Prabhudas Lilladher. ""The reason is that the DNA of the bank is very well laid out for a long period of time. If you try to change it, it will take a long period of time and you need the mindset of a lot of people to change. The management may think about it, but the entire people down the line... have they thought about it? Quickfixes won\'t work.\'\'But one thing Jayakumar is clear about is that he wants to rid BoB of the tag that it is no different from the other PSU banks. Differentiate is the mantra. But how? ""Differentiation could mean high-quality service, it could also mean the type of products we offer,"" he says. ""Differentiation could mean we could be as digitised or better than others. How do we leapfrog? Banks like ours have a very significant personalised service capability."" Does that mean aping successful rivals like HDFC Bank? ""If you look at HDFC Bank... their ability to be a significant retail bank, their ability to be strong on cash management... these are businesses with large profitability. I am not saying we should be like them. The chosen segments that we have taken is universal in nature.""Jayakumar, 53, gave up entrepreneurship with his mentor and friend Jerry Rao, who have ventured into affordable housing with hisVBHC Value Homes Private Ltd. Although the chief executive position at a large bank is a good enough draw after working with a process-driven multinational bank with little freedom to do things at will, it is also the social responsibility that led to the choice to head Bank of Baroda.""Here is a government that says: \'listen, we want to get different sets of people because we want to make the change\'. And you and I and all of us are criticising the government for the things they do and don\'t do,"" Jayakumar said. ""I thought if we did not respond personally to these kinds of calls, then we lose the right to criticise the government.""But the ride so far has been bumpy and there is very little to show in terms of performance. Investors who gave an early thumbs up for the aggressive bad loans provisioning are now questioning if he will be able to deliver on the financial metrics.Some faith was dented when the bank gave a shock with a second round of provisioning in the March quarter after declaring in December 2015 that almost all the bad things are behind. Furthermore, the bank shrank its business when everyone was looking for growth. Bank of Baroda shares, which rose as much as 22% after the December announcement, fell 8% after the March shock.But there is a belief that the bank is on the right track. ""The biggest challenge is to bring back the bank to its old glory,"" said D Sarkar, former CMD of Union Bank who spent almost 30 years at Bank of Baroda where he rose to the rank of general manager.""For this, the bank will have to strengthen its loan book and just expanding the retail loan book will not help. The bank will have to engage in meaningful restructuring of accounts that have sustainable debts and recovery of bad loans,"" he said.""Bank of Baroda seems a little ahead of other PSU banks,"" says Siddharth Purohit, senior research analyst at Angel Broking. ""They are moving beyond asset quality issues. They are trying to differentiate themselves from other PSUs. Now they are trying to follow business principles that private banks have been doing.""Jayakumar also looks to make Bank of Baroda the lender with highest revenue from overseas of about 30%, an Indian bank with international retail presence mainly in Africa. Some worry that going retail in international markets, which even the likes of JPMorgan refuse to do because of aggressive local players with superior knowledge and ability, may be a blunder where the profitability is poor compared with high-margin Indian business. The net interest margin of its international business is less than 1%, while for the Indian business, it is at 2.1%.As a seasoned banker, Jayakumar knows that answers to all the strategies will be known a few years down the line. ""Three years hence, we will see how the whole thing plays out,"" says Jayakumar. ""But, philosophically, my view is that I am here to see the work completed. I will be willing to stay back to complete what we came here for. We came here to accomplish certain things, so we should leave behind a fully done job, not something that is stunted.""']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-06-29T09:14:00,['ET Now'],"['Buy Bank of Baroda, target Rs 163: Siddharth Bhamre']","['Bank of Baroda', 'ET', 'et now', 'Baroda']",[],"[""In a chat withET Now, Siddharth Bhamre, technical expert atETNow, says buy Bank ofBarodawith a target of Rs 163 and a stop loss of Rs 149ET Now: What would you recommend?Siddharth Bhamre:Bank of Barodais a 'BUY' call with a target of Rs 163 and a stop loss of Rs 149""]"
Bank of Barod,econominc-times,[],2016-07-05T05:40:00,"['BySaloni Shukla, ET Bureau']",['Bank of Baroda steps up lateral hiring under new chief executive PS Jayakumar'],"['Bank of Baroda', 'Goldman Sachs', 'PS Jayakumar', 'Mumbai', 'people', 'US', 'technology']",['Jayakumar has recruited senior executives from Goldman Sachs and Standard Chartered Bank besides setting up four sub-committees since he took over in October last year.'],"['MUMBAI: Bank ofBarodahas stepped up lateral hiring as part of efforts by chief executivePS Jayakumar, brought in from Citibank, to infuse new ideas and streamline processes at the staterun bank.Jayakumar has recruited senior executives fromGoldman Sachsand Standard Chartered Bank besides setting up four sub-committees within the bank board packed with outsiders since he took over in October last year.In the quarter ended March, the bank reported a loss of Rs 3,230 crore after claiming in the previous quarter that it had cleaned up its books. It reported slippages of Rs 5,030 crore and said it had loans of Rs 26,000 crore on its watch list.Jayakumar appointed a senior banker from Goldman Sachs to head itstechnologydivision, another senior executive in the risk division and sought applications from outside for the position of chief financial officer and chief risk officer.""We have a fewpeopleworking with us on the cash management side where we have little competence,"" Jayakumar toldET. ""We have some working on the commercialreal estateside, where we neededmarketknowledge in terms of who pays, who doesn\'t and what is the appropriate fee. And now we are looking for support in other areas as well.""The bank has hired consultants to develop strategies and overhaul the compensation and rewards structure, and empanelled human resource recruitment consultants for senior management positions. About 38 of its senior managers are expected to retire over the next 12 months.It has also selected an advertising company for a rebranding assignment. It has floated request for proposals or RFPs to appoint real estate consultants to monetise its real estate assets.BoB has set up four sub- committees within its board that will deliberate on technology, people, risk and financial inclusion. The committee will meet four times a year and review the changes to be made in these specific areas.""We have done a little experiment where we have created sub-committees of the board in four areas and inducted outside experts,""Bank of Barodachairman Ravi Venkatesan told ET. ""It\'s still early to gauge how much impact they have but at least the flow of ideas has started,"" he said.The plan to hire private sector professionals to head state-run banks was partly fuelled by the government\'s wish to professionalise these banks and improve efficiency. Increasingly, more and more lateral hiring is expected at the mid-level management positions as well, executives said.The AK Khandelwal committee report on human resource issues in state-run banks estimated that more than one lakh employees, including 50,000 officers, would retire from these banks between 2010 and 2015.More recent estimates peg total vacancies in public sector banks at about 79,000 in the current and the next year.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-07-07T03:41:00,"['BySaloni Shukla, ET Bureau']",['Bank of Baroda plans rating-based lending'],"['Bank of Baroda', 'CIBIL', 'retail borrowers', 'credit quality', 'PS Jayakumar']",['The move is expected to improve the quality of banks retail portfolio as they will now disburse loans based on the customers credit profile.'],"['Mumbai:Bank of Barodafor the first time is set to offer rating-based lending to retail mortgage loan seekers, which involves giving loans based on credit scores and not a uniform rate irrespective of thecredit quality.""We have internally switched to scoring-based pricing based on theCIBILscore,""PS Jayakumar, MD, Bank of Baroda, told ET. ""With this, we can identify the right kind of borrower, our due diligence becomes easier, and the probability of a default will be minimal.""Historically, Indian banks charge corporate customers based on their credit rating, but haven\'t extended this policy toretail borrowers. Customers with a good loan repayment track record and strong financials may end up availing loans which are at least 50-75 basis points cheaper than a customer with a bad credit score.The move is expected to improve the quality of bank\'s retail portfolio as they will now disburse loans based on the customer\'s credit profile. It will also provide an opportunity to the customer to maintain a consistent credit behaviour and increase his credit score to get the benefit of lower rates.Banks have used credit information companies to reduce risk in their retail loans but failed to pass on the advantage to customers.Between fiscal 2011 and 2014, while the total gross non-performing assets in the corporate sector grew by 300 basis points, non-performing loans in the retail segment fell by over 170 basis points, indicating that the use of information bureaus were one of the key drivers of retail non-performing assets.Credit information bureaus such as CIBIL in general assign rating between 300 and 900 points. Low rating is assigned to individuals who are the least trustworthy and high rating is assigned to blue chip customers.""It will remove subjectivity in decision making because it is a far more objective parameter,"" said Jayakumar. ""The adjusted pricing that the customer pays is more or less constant because lower scores have higher risk and higher scores have lower risk."" Home loans contributed to nearly 9% of Bank of Baroda\'s total advances at Rs 24,975 crore.Other retail loans, which include personal loans, contributed 7.64% to the total book at Rs 21,463 crore.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-07-22T19:09:00,['PTI'],['Bank of Baroda to expedite loan sanction process'],"['Bank of Baroda', 'Chennai', 'Auto', 'Baroda']","['The bank is also planning to facilitate opening of savings accounts in five minutes,']","['CHENNAI: Public sector lender Bank ofBarodahas lined up plans to reduce the time taken for sanctioning home andautoloans, a company official said.The bank is transforming through digitalisation and has sanctioned home loans in record six days, the bank\'s General Manager P Narasimha Rao said at a function here.""We are contemplating to transform sanction of home loan to one hour. The auto loan, which is presently sanctioned in three days, will be sanctioned in minutes,"" Rao said in a statement.The bank is also planning to facilitate opening of savings accounts in five minutes, while efficiency of ATMs will also be enhanced, he said.A series of events were conducted as part of the bank\'s Founder\'s Day celebrations here, which included a walkathon, blood donation and free medical camps, the statement added.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-07-25T09:50:00,"['BySaloni Shukla, ET Bureau']",['RBI imposes Rs 5 crore penalty on Bank of Baroda'],"['RBI', 'penalty', 'Bank of Baroda', 'CBI', 'Hong Kong', 'Enforcement Directorate', 'Financial Intelligence']",['RBI imposes Rs 5 crore penalty on Bank of Baroda'],"['MUMBAI: The Reserve Bank of India has imposed apenaltyof Rs 5 crore onBank of Barodain the alleged Rs 6000 crore forex related irregularities that came to light in October last year.""Pursuant to the internal audit of the Bank of Baroda, the Reserve Bank of India and investigative agencies in October 2015 were advised by the Bank of certain irregularities observed,"" the bank informed the exchanges.TheRBIcarried out an inspection after Rs 6,100 crore import remittances were effected by Bank of Baroda\'s Ashok Vihar branch in New Delhi. BothCBIand theEnforcement Directorateare probing the huge remittances toHong Kongfrom the bank.The amount was allegedly transferred in the garb of payments for imports that never took place, investigators suspect.Now the RBI investigation has noted deficiencies and failures in internal control mechanisms in respect of certain anti-money laundering provisions by the state-run lender.These deficiencies relate to monitoring of transactions, timely reporting of suspicious dealings to theFinancial Intelligenceunit and assigning of Unique Customer Identification Code to its clients.""The Bank has implemented a comprehensive corrective action plan, to strengthen internal controls and to ensure that such incidents do not recur,"" Bank of Baroda added in its statement.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-07-25T10:55:00,"['BySangita Mehta, ET Bureau']",['Prime space to settle loan for Bank of Baroda'],"['Bank of Baroda', 'Kohinorr Mills']","['The unconventional transaction, which has raised eyebrows in banking circles, will help the bank avoid tagging the Rs 90crore unrecovered loan as a non-performing loan.']","['MUMBAI:Bank of Baroda(BoB) has cut an unusual property deal with Kohinoor Mills, which owns a prized property in Mumbai. In a cashless transaction, the bank has acquired a slice of prime space at Kohinoor Mills aimed to settle the loan taken by the company that is owned by former Maharashtra Chief Minister Manohar Joshi. The agreement has a clause that the nationalised bank will have the option to sell it back to Kohinoor Mills three years later.The unconventional transaction, which has raised eyebrows in banking circles, will help the bank avoid tagging the Rs 90crore unrecovered loan as a non-performing loan. As far as Kohinoor is concerned, it would escape the defaulter tag and would be better-positioned to borrow from other lenders to complete their project.Kohinoor CTNL Infrastructure Company had acquired Kohinoor Mills in an auction way back in 2005 for `421 crore. Close to 26 lakh sq ft can be constructed on the erstwhile mill while it would also house residential and commercial properties as well as a hotel. As per the deal, the bank has acquired 40,909 sq ft of space in the commercial property to settle its Rs 90 crore dues.Speaking to ET, senior officials from Kohinoor CTNL confirmed the development.In an email response to ET, BoB said, "" As a policy, we do not comment on individual client\'s details."" The move to enter into a buyback arran gement has surprised lenders since a few months ago, the RBI had directed banks to refrain from sale and lease back of assets as this would tantamount to restructuring of the loan and thus to be classified as nonperforming loan.The deal between Kohinoor and BoBis not a sale and lease back of property . Thus, it would not be classified as NPA. At the same time, bankers say that since the agreement has a buyback clause, it is not a `true sale\'.Kohinoor CTNL Infrastructure Company had availed of little less than `900-crore loan from a consortium led by SBI. While most banks sold their loans to Edelweiss ARC, three lenders-BoB, BoI and UCO Banks -did not. Banking sources said that Edelweiss ARC has agreed to arrange `500crore loan that the company needs to complete the project, provided they get first charge over the asset.""Edelweiss ARC has agreed to give additional loan to Kohinoor Mills after it gets the `first charge\' of the property , "" said a senior official who did not want to be named.']"
Bank of Barod,econominc-times,"['RISE', 'SME Sector']",2016-07-25T12:43:00,"['ByPratik Bhakta, ET Bureau']","['Bank of Baroda partners with CreditMantri for lending to first-time borrowers, SMEs']","['SMEs', 'Bank of Baroda', 'CreditMantri', 'Mumbai', 'Chennai', 'technology', 'Baroda']",['Technology enables the bank to offer low ticket credit products to even first time borrowers and expand into newer segments without the need for related large-scale investments.'],"['MUMBAI: Public sector lender Bank ofBarodaon Monday announced that they will be using alternate data sources for lending decisions in partnership withCreditmantri, aChennaibased fintech startup.Historically banks have been relying on physical verification of documents and credit bureau data for taking lending decisions. Now with alternate sources of data banks can process applications for first time credit seekers as well who do not have a credit score.With this partnershipBank of Barodacan also lend toSMEsin a real time basis.Cofounder of CreditMantri Rajit Punja explained that the applicant is credit profiled when they apply for a loan with Bank of Baroda. As part of this approach, the borrower\'s credit worthiness is assessed across five key pillars which most lenders use to evaluate loan applications using over 1500 credit relevant data points. The data used in the profiling is obtained and used only after applicant\'s consent.Technologyenables the bank to offer low ticket credit products to even first time borrowers and expand into newer segments without the need for related large-scale investments. It can also help the bank reduce credit processing turnaround times by cutting down on need for expensive physical verification processes and expand into new, digitally aware consumer segments where Credit Bureau data is limited.""BOB has been one of the early adopters of this new paradigm. This proposition will help more Indians get credit included and facilitate credit availability,"" said Punja.']"
Bank of Barod,econominc-times,"['News', 'Economy', 'Policy']",2016-07-26T05:09:00,"['BySaloni Shukla, ET Bureau']",['RBI imposes Rs 5-crore penalty on Bank of Baroda and Rs 2-crore on HDFC Bank'],"['HDFC bank', 'Bank of Baroda', 'Mumbai', 'reserve bank of india', 'Baroda']",[],"[""MUMBAI: TheReserve Bank of India(RBI) has imposed a monetary penalty onHDFC Bankand a state-run lender, Bank ofBaroda, in the alleged Rs 6,000-crore forex related irregularities that came to light in October last year.The central bank has fined HDFC Bank Rs 2 crore, and penalisedBank of Barodato the extent of Rs 5 crore. Both banks have informed the exchanges about the development. The regulator also fined Punjab National Bank for Rs 3 crore for violation of the Banking Regulation Act.Late last year, Central Bureau of Investigation (CBI) had conducted search and seizure operations across multiple bank branches of HDFC Bank and Bank of Baroda in relation to irregularities in advance import remittances in various banks.The central bank carried out an inspection after Rs 6,100-crore import remittances were effected by Bank of Baroda's Ashok Vihar branch in New Delhi. Both CBI and the Enforcement Directorate are probing the huge remittances to Hong Kong from the bank. The amount was allegedly transferred in the garb of payments for imports that never took place, investigators suspect.The penalty imposed on HDFC Bank is on account of pendency in receipt of bills of entry relating to advance import remittances and lapses in anti-money laundering guidelines, the bank said in a statement.The RBI's investigation into Bank of Baroda has noted deficiencies and failures in internal control mechanisms in respect of certain anti-money laundering provisions. These deficiencies relate to monitoring of transactions, timely reporting of suspicious dealings to the Financial Intelligence unit, and assigning of Unique Customer Identification Code to its clients.Both banks said that they have implemented a comprehensive corrective action plan to strengthen internal controls to ensure that such lapses do not occur again.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-02T12:43:00,[''],"['Sell Bank of Baroda, target Rs 132.0 :  IIFL']","['Market', 'Bank of Baroda']",[],"['IIFL has a sell call onBank of Barodawith a target price of Rs 132. The currentmarketprice of Bank of Baroda is Rs 148.45. Time period given by analyst is Intra Day, when Bank of Baroda price can reach defined target. IIFL recommended to keep stop loss at Rs 153.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-09T15:02:00,[''],"['Buy Bank of Baroda, target Rs 229.0 :  Systematix Shares & Stock']","['Market', 'Bank of Baroda']",[],"['Systematix Shares & Stock has Buy call onBank of Barodawith a target price of Rs 229.0. The currentmarketprice of Bank of Baroda is 158.6. Systematix Shares & Stock recommended to keep stop loss at Rs 128.0. BOB recorded a high of Rs210 (November 2010) then turned bearish and recorded a low of Rs85(August 2013 ). Then turned upward and recorded a high of Rs229 (December 2014). Further, the stock reacted lower and made a low of Rs109 (February 2016). This indicates that the stock movement since November 2010 has been that of a broader range, forming higher tops and higher bottoms. The initial downfall from Rs210 to Rs85 was at the 61.8% retracement levels of one larger degree uptrend from Rs 26 to Rs 210. The stock recent up move from Rs 109 appears to be a beginning of uptrend and would lead to a target of Rs 229, in a time period of 18 months.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'News']",2016-08-12T02:06:00,['ET Bureau'],"['IDBI Bank share rises 2.4%, Bank of Baroda plunges 9.9 % on loan woes']","['Bank of Baroda', 'IDBI', 'Net interest']",[],"[""MUMBAI:IDBIBank andBank of Barodaposted contrasting results on Thursday leaving investors confused about the extent of the bad loan problem still plaguing the banking system.Both banks posted higher year-on-year profit growth helped by tax write-backs and higher treasury income, but that is where the similarities end.Credit growth was muted for Bank of Baroda and loan recovery figures fell far short of what analysts were expecting.BoB was able to recover only Rs 1,081 crore, a weak start when you factor in their guidance of Rs 10,000 crore recovery for the full year. Gross and net non-performing assets were higher over the last year and the previous quarter, and profit growth and both deposits and advances growth fell. Profits were helped by trading income, lower interest expenses and the slightly higher interest it charges on loans than other banks.BoB shares crashed 8.95 per cent to Rs 145.95 on Thursday as investors digested yet another quarter of disappointing earnings.IDBI Bank, however, shone with a much improved performance. Profit grew 78.36 per cent to Rs 241 crore helped by a tax write-back, lower interest expenses and higher commission fees. Deposits and advances increased 5.26 per cent and 6.37 per cent, respectively, reflecting the bank's attempts to improve its CASA ratio.Net interestincome rose 14.20 per cent toRs 1,706 crore. IDBI Bank shares rose 2.4 per cent toRs 68.35 on Thursday. Gross NPA rose 9.6per cent and net NPA 10.9per cent quarter on quarter.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-12T13:25:00,[''],"['Reduce Bank of Baroda, target Rs 123.0 :  Reliance Securities']","['Market', 'Bank of Baroda', 'Reliance Securities']",[],"['Reliance Securitieshas Reduce call onBank of Barodawith a target price of Rs 123.0. The currentmarketprice of Bank of Baroda is 151.05. Time period given by analyst is year, when Bank of Baroda price can reach defined target. Reliance Securities cited that Q1FY17 net profit was above estimates. It said the provision expenses of the bank remain at an elevated level of `20.4 billion. Net sequential increase in gross NPA stood at Rs 2470 crore.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-16T14:04:00,[''],"['Buy Bank of Baroda, target Rs 175.0 :  CLSA']","['Market', 'Bank of Baroda', 'CLSA']",[],"['CLSAhas Buy call onBank of Barodawith a target price of Rs 175.0. The currentmarketprice of Bank of Baroda is 150.5. Time period given by analyst is year, when Bank of Baroda price can reach defined target. CLSA has also raised its 12-month target price to Rs 175 from Rs 170 earlier. The asset quality was weak with annualised slippages still at 6 per cent of past year loans. The company is realigning loan mix towards higher return on asset (ROA) segments by pruning overseas working capital loans. CLSA sees scope to improve net interest margin (NIM) by changing loan mix to higher ROA segments. The global investment bank is of the view that that BoB is better placed than most PSUs given lower net NPL ratio and better capitalization.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-18T13:33:00,['Agencies'],"['Buy Bank of Baroda, target Rs 158.0 :  Reliance Securities']","['Bank of Baroda', 'S&P BSE Sensex']",[],"['Reliance Securities has Buy call onBank of Barodawith a target price of Rs 158.0. The current market price of Bank of Baroda is 153.35. Time period given by analyst is Intra Day, when Bank of Baroda price can reach defined target. Reliance Securities recommended to keep stop loss at Rs 146.0.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-18T13:33:00,['Agencies'],"['Buy Bank of Baroda, target Rs 158.0 :  Reliance Securities']","['Bank of Baroda', 'S&P BSE Sensex']",[],"['Reliance Securities has Buy call onBank of Barodawith a target price of Rs 158.0. The current market price of Bank of Baroda is 153.35. Time period given by analyst is Intra Day, when Bank of Baroda price can reach defined target. Reliance Securities recommended to keep stop loss at Rs 146.0.']"
Bank of Barod,econominc-times,"['News', 'Economy', 'Policy']",2016-08-22T15:19:00,"['ByPratik Bhakta,Abhishek Nair, ET Bureau']","['All cannot be done by the RBI, even the government needs to perform: Bank of Baroda chief PS Jayakumar']","['Bank of Baroda', 'RBI Governor', 'PS Jayakumar', 'FinTech']",['He says that the government should also share the burden by sticking to commitments on payments and clearing litigation issues.'],"['MUMBAI: The chief ofBank of Baroda,PS Jayakumar, who comes from private sector, has said at a seminar that the entire onus of reviving the economy can not be on the shoulders of theRBI Governor. He says that the government should also share the burden by sticking to commitments on payments and clearing litigation issues.""The government also needs to perform in the sense of making payments on time and make sure that the enforcement processes improve, these are outside the purview of the RBI governor. We will need some fast forward in Bankruptcy code, debt recovery tribunals,"" said Jayakumar. Painting an optimistic picture for the future he said that under the new governor there is a good chance of a 25 basis points rate cut towards the end of the year, provided the conditions remain favourable.Ex Citi banker Jayakumar who is now at the helm of one of the biggest public sector lenders in India added that the future of banking will be defined by the partnership between banks and financial technology players. Thus rather than being fluttered by the new entrants in the sector the need of the hour is partnerships.""Banks can provide these companies with funding as well as a ready made customer base. On the other hand they can help us leapfrog in terms of technology and provide the best solutions to our customers,"" he added.']"
Bank of Barod,econominc-times,"['News', 'Economy', 'Policy']",2016-08-22T15:19:00,"['ByPratik Bhakta,Abhishek Nair, ET Bureau']","['All cannot be done by the RBI, even the government needs to perform: Bank of Baroda chief PS Jayakumar']","['Bank of Baroda', 'RBI Governor', 'PS Jayakumar', 'FinTech']",['He says that the government should also share the burden by sticking to commitments on payments and clearing litigation issues.'],"['MUMBAI: The chief ofBank of Baroda,PS Jayakumar, who comes from private sector, has said at a seminar that the entire onus of reviving the economy can not be on the shoulders of theRBI Governor. He says that the government should also share the burden by sticking to commitments on payments and clearing litigation issues.""The government also needs to perform in the sense of making payments on time and make sure that the enforcement processes improve, these are outside the purview of the RBI governor. We will need some fast forward in Bankruptcy code, debt recovery tribunals,"" said Jayakumar. Painting an optimistic picture for the future he said that under the new governor there is a good chance of a 25 basis points rate cut towards the end of the year, provided the conditions remain favourable.Ex Citi banker Jayakumar who is now at the helm of one of the biggest public sector lenders in India added that the future of banking will be defined by the partnership between banks and financial technology players. Thus rather than being fluttered by the new entrants in the sector the need of the hour is partnerships.""Banks can provide these companies with funding as well as a ready made customer base. On the other hand they can help us leapfrog in terms of technology and provide the best solutions to our customers,"" he added.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2016-08-24T12:22:00,['ET Bureau'],"['Buy Bank of Baroda, target Rs 175.0 :  Tejas Shah']","['Bank of Baroda', 'S&P BSE Sensex']",[],"['Tejas Shah of Edelweiss Financial Services has Buy call onBank of Barodawith a target price of Rs 175.0. The current market price of Bank of Baroda is 164.0. Time period given by analyst is Medium Term, when Bank of Baroda price can reach defined target. Tejas Shah recommended to keep stop loss at Rs 158.5.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2016-08-27T11:28:00,['PTI'],"[""Bank of Baroda's total business takes Rs 90,000-cr hit in FY16""]","['SBI', 'Loan', 'fiscal', 'Bank of Baroda', 'advances']",['The spike in bad loans meant the gross NPA ratio rose to 11.15 per cent from 4.13 per cent a year ago and 9.99 per cent in the March quarter.'],"[""NEW DELHI: Shrinkingloanportfolio and deposit base squeezed total business of state-ownedBank of Baroda(BoB) by nearly Rs 90,000 crore in 2015-16 despite a robust GDP growth of 7.6 per cent during thefiscal.While the banking industry saw a loan growth of 9.3 per cent, and 8.6 per cent for deposits during the fiscal, Bank of Baroda's credit growth rate slowed 10.3 per cent and that of deposits decelerated 7 per cent.As far as nationalised banks sansSBIand associates are concerned, their credit grew 1.4 per cent and deposits 3.1 per cent in 2015-16.The total business, mix of deposits andadvances, came down by staggering Rs 87,817 crore in the period under review as against the previous fiscal, as per BoB's latest annual report.Total business of the bank declined to Rs 9,57,808 crore at the end of March 2016 compared with Rs 10,45,625 crore a year ago.Total deposits declined to Rs 5,74,038 crore in 2015-16, from Rs 6,17,560 crore in the previous fiscal while advances slipped to Rs 3,83,770 crore (Rs 4,28,065 crore).Profit before tax also declined to Rs 8,815.57 crore in the said period as against Rs 9,915.10 crore a year ago.There was a loss of Rs 5,395.55 crore during the year as compared to Rs 3,398.43 crore net profit in the year-ago period.In order to improve functioning of public sector banks, the government roped in professionals from the private sector last year.Even during the June quarter of 2016-17, Bank of Baroda posted a 60 per cent plunge in net profit at Rs 424 crore on account of a surge in bad loans. Net profit stood at Rs 1,052 crore in the year-ago quarter. In January-March, it had reported net loss of Rs 3,230 crore as asset quality worsened.Total income declined to Rs 11,877.91 crore in the quarter ended June, from Rs 12,243.720 crore a year ago.The spike in bad loans meant the gross NPA ratio rose to 11.15 per cent from 4.13 per cent a year ago and 9.99 per cent in the March quarter. Net NPAs more than doubled to 5.73 per cent at the end of June from 2.07 per cent a year earlier.""]"
