Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
BHARAT PETROLEUM CORP  LT,moneycontrol,Stocks,12-12-2017 11:36,['Moneycontrol.com'],"HPCL, BPCL, IOC, Jet, SpiceJet, IndiGo fall 2-3% as Brent crude climbs above $65/bbl",['Buzzing Stocks'],"['HPCL, BPCL and IOC declined 2-3 percent while Jet Airways, SpiceJet and InterGlobe Aviation (IndiGo) were down 2 percent each.']","[""Oil marketing and aviation companies' share prices fell 2-3 percent on Tuesday following sharp rise in crude oil prices in international market.HPCL,BPCLandIOCdeclined 2-3 percent whileJet Airways,SpiceJetandInterGlobe Aviation(IndiGo) were down 2 percent each.Oil retailers are allowed to make changes in petrol and diesel prices on daily basis, tracking international crude oil prices but it won't be possible for them to increase it sharply when oil prices, like today, are trading at highest level since 2015.As the state elections lined up before general elections 2019, it is difficult for the government also to allow oil marketing companies hike petrol and diesel prices sharply. So these PSU companies have to bear that burden and that is why stocks are correcting.related newsContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%Any increase in crude oil prices is always bad for aviation companies as oil retailers always pass on hike first to aviation. It is the key cost for aviation companies, so any increase in that cost hit their financials.Brent crude oil prices jumped above USD 65 per barrel for the first time since 2015 after the shutdown of the Forties North Sea pipeline knocked out significant supply from a market that was already tightening due to OPEC-led production cuts.Brent crude futures, the international benchmark for oil prices, were at USD 65.65 a barrel at 11:28 hours IST, up 1.45 percent, from their last close. That marks the first time Brent has risen above USD 65 since June, 2015.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,07-12-2017 08:05,['Moneycontrol.com'],"Nifty likely to open flat, key support at 10013; sell BPCL, Hindustan Zinc: Prakash Gaba","['Stocks Views', 'Technicals']","['According to Prakash Gaba of prakashgaba.com, the Nifty is still weak and the logical technical target of 10013 is within reach and bounce from 10013 is not ruled out. But a breach of 10013 could take it further down to 9994-9923.']","['The Nifty opened at 10,088 and rose to an intraday high of 10,104 but then bears took control of the index and pushed the index lower to touch its intraday low of 10,033. Nifty finally closed 74 points lower at 10,044. The Nifty breached its crucial 100-days moving average after two months as selling pressure weighed on investor sentiments after RBI maintained the status quo.The Nifty closed at 10,044.1 on Wednesday. According to Pivot charts, the key support level is placed at 10,016.87, followed by 9,989.63. If the index starts to move higher, key resistance levels to watch out are 10,087.77 and 10,131.43.The Nifty Bank closed at 24,851.8. Important Pivot level, which will act as crucial support for the index, is placed at 24,751.13, followed by 24,650.46. On the upside, key resistance levels are 25,014.93, followed by 25,178.07.The Nifty50 futures on the Singapore Stock Exchange were trading 6.5 points higher at 10078 indicating a flat opening for the domestic market.Prakash GabaTechnical Analyst|prakashgaba.comBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy Force Motors on dips, says Prakash GabaInfibeam can climb to Rs 165, PC Jeweller may slide to Rs 520: Prakash GabaAccording to Prakash Gaba of prakashgaba.com, the Nifty is still weak and the logical technical target of 10013 is within reach and bounce from 10013 is not ruled out. But a breach of 10013 could take it further down to 9994-9923.The crucial support for the Nifty is at 10013-9994-9923 and the resistance is at 10100-10140. Bank Nifty has support at 24700-24782 and resistance at 25000.Below are the stocks which are good sells today:BPCL: Indicator Sell | Rating: Sell | Target: Rs 480, stop loss: Rs 500Hindustan Zinc: Breakdown | Rating: Sell | Target: Rs 280, stop loss: Rs 290Disclaimer: The views and investment tips expressed by investment experts on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,24-11-2017 08:41,['Reuters'],Bharat Petroleum launches two new LNG tenders for supply: Trade sources,"['Bharat Petroleum', 'Business', 'cargo', 'Companies', 'LNG']","['Bharat seeks a spot cargo for Jan. 19-21 delivery into the Dahej import terminal, with bids due on or before Dec. 5 and the award due to be made on December 7, one trader said.']","['India?sBharat Petroleumlaunched a tender seeking a spot liquefied natural gas (LNG) cargo for delivery in January and a separate tender for three cargoes for May, August and October, trade sources said.Bharat seeks a spot cargo for Jan. 19-21 delivery into the Dahej import terminal, with bids due on or before Dec. 5 and the award due to be made on December 7, one trader said.In a parallel tender, Bharat requires a cargo in May, August and October. Bids for this tender must be submitted on or before Nov. 28 and the award is due on December 12, the trader said.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,15-11-2017 12:29,['Moneycontrol.com'],"Market Update: Biocon zooms over 7% as midcaps outperform; BPCL, HPCL top gainers, ONGC down 3%",['Buzzing Stocks'],"['39 stocks hit new 52-week high on NSE including Jubilant Foodworks, Balkrishna Industries, Jet Airways, Minda Industries Voltas, etc while Lupin, Reliance Communications and Sakthi Sugars were some of the stocks hit new 52-week low in the afternoon trade.']","['The Indian benchmark indices on Wednesday afternoon were still trading weak with the Nifty down 28 points or 0.28 percent while the Sensex shed 74 points at 32867.The Nifty midcap index was the outperformer trading up by 0.27 percent led by Biocon which jumped over 7 percent while Apollo Tyres, HPCL, MRF, Jubilant Foodworks and Tata Global Beverage were the other top midcap gainers.Bank Nifty was trading flat with Bank of Baroda adding over 1 percent while HDFC Bank and IndusInd Bank were trading weak. ICICI Bank added 0.3 percent.From the Nifty, the stocks that gained the most were BPCL which gained close to 3 percent while HPCL was up 2.5 percent. Tech Mahindra, Indian Oil Corporation and Ambuja Cements were the other top gainers.related newsContainer Corporation up 2%; JPMorgan overweight with target Rs 1,750NCC gains 5% on fund raising planMarket Update: L&T, ONGC, Vedanta hit record highs despite broader indices trading flat; SBI falls 2%The most active stocks apart from Bank of Baroda, were Reliance Industries, Axis Bank and Jet Airways.The top losers were ONGC which was down close to 3 percent while Hindalco Industries fell 2.8 percent.Sun Pharma, Indiabulls Housing Finance and Vedanta were the othet top losers.From the BSE, the stocks that gained the most included Fortis Healthcare and Religare Enterprises which zoomed 10 percent while Balkrishna Industries, Biocon and Cox & Kings were the other top gainers.39 stocks hit new 52-week high on NSE including Jubilant Foodworks, Balkrishna Industries, Jet Airways, Minda Industries Voltas, etc among others.Lupin, Reliance Communications and Sakthi Sugars were some of the stocks hit new 52-week low in the afternoon trade.From the BSE, the stocks that hit fresh 52-week high were Yuken India, Page Industries, Shreyas Shipping, Tata Global Beverage, Tejas Networks, etc among others.The market breadth was in favour of the declines on Tuesday afternoon with 595 stocks advancing as against 1055 declines. On the other hand, 995 stocks advanced and 1443 stocks declined on the BSE.Morgan Stanley has maintained an ?Equal-weight? on Bank of Baroda with price target of Rs 170 expecting gradual recovery in pre-provisioning operating profits, given continued pressure on loan yields and staff cost growth picks up.UBS has maintained a buy on Bank of Baroda and has hiked price target to Rs 230 from Rs 220.Technical Analyst Mitessh Thakkar of miteshthacker.com has a buy on V Guard with a stop loss of Rs 220 for target of Rs 250 and a buy on Voltas around Rs 595, stop loss of Rs 580 for target of Rs 625.Sandeep Wagle of powermywealth.com has a buy on V-Guard Industries with a stop loss of Rs 231 and target of Rs 246.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,13-11-2017 12:43,['Moneycontrol.com'],"Market Update: HDFC, BPCL top losers, RComm tanks over 10%; Axis Bank hits fresh 52-week high","['Local Markets', 'Market Cues', 'Stocks Views']","['The top Nifty losers were BPCL which slumped 2.81 percent followed by Coal India which fell 2.78 percent. ONGC, Bosch and HDFC were the other top Nifty losers.']","[""The Nifty and the Sensex extended their morning loses with the Nifty shedding 44 points while the Sensex was down 87 points.Bank Nifty was almost flat, up 0.02 percent led by State Bank of India which was up 1.75 percent while Bank of Baroda was up 2 percent and Axis Bank added 1.5 percent.The Nifty midcap index was trading up by 0.1 percent led by Jaiprakash Associates which zoomed over 13 percent followed by Jain Irrigation, Jubilant Food, MRF and Union Bank.From the Nifty, the stocks that gained the most were Sun Pharma which jumped 2 percent while Mahindra & Mahindra added 1.97 percent. State Bank of India, Axis Bank and Tata Consultancy Services were the other top Nifty gainers.related newsHere are S P Tulsian's views on market & specific sectorsBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy RIL, Berger Paints, IndusInd Bank, NCC; sell PNB, Bank of Baroda: Ashwani GujralThe most active stocks included SBI, Axis Bank, Larsen & Toubro, HDFC and Mahindra & Mahindra.The top Nifty losers were BPCL which slumped 2.81 percent followed by Coal India which fell 2.78 percent. ONGC, Bosch and HDFC were the other top Nifty losers.From the BSE, the stocks that gained the most included Jai Prakash Asssociates, Adani Transmission, Amara Raja Batteries, Balkrishna Industries and Jindal Steel & Power were the other top Sensex gainers.The top losers included Reliance Communications which tanked over 10 percent while Rattan India was down over 6 percent. Suzlon Energy, Redington India and IL&FS Tranaport were the other top Sensex losers.59 stocks hit new 52-week high on the NSE including Axis Bank, Balkrishna Industries, Hexaware Tech, Finolex Cables, Jubilant Foodworks, Nestle India, Rain Industries and Tube Investments.From the BSE, 115 stocks hit fresh 52-week high including TCS, Proctor & Gamble, Cera Sanitaryware, Lux Industries, Hindustan Unilever and Hatsun Agro.The market breadth was in favour of the declines on Monday afternoon with 719 stocks advancing as against 919 declines. On the other hand, 1162 stocks advanced and 1387 stocks declined on the BSE.Research firm CLSA has maintained a buy on State Bank of India and has hiked the target price to Rs 400 from Rs 350. It has however cut the earnings estimates by 6-13 percent to build higher credit costs and weaker topline.IDFC Securities has upgraded SBI to outperform from neutral and has hiked the target to Rs 375 from Rs 275.Mitessh Thakkar of miteshthacker.com has a buy on State Bank of India with a stop loss of Rs 324 for target of Rs 355 and a buy on Hindustan Unilever with a stop loss below Rs 1274.50 for target of Rs 1325.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,26-10-2017 13:58,['CNBC-TV18'],"Buy JM Financial, Power Finance Corporation, BPCL: Ashwani Gujral",['Stocks Views'],"['Ashwani Gujral of ashwanigujral.com suggests buying JM Financial, Power Finance Corporation and BPCL.']","['agujral_th_26oct.mp4Ashwani Gujral of ashwanigujral.com told CNBC-TV18, ""JM Financialis a buy with a stop loss of Rs 166 and target of Rs 178.Power Finance Corporation(PFC) is a buy with a stop loss of Rs 138 and target of Rs 150.""""BPCLis a buy with a stop loss of Rs 520 and target of Rs 545,"" he added.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,26-10-2017 13:35,['Moneycontrol.com'],BPCL plans to raise $500 million from market to fund capital expenditure,"['Bharat Petroleum Corporation Ltd', 'Business']","['The government has accorded BPCL ?Maharatna? status in September which allows it to invest up to Rs 5,000 crore in a single project and borrow money at a cheaper rate.\r\n']","['India?s second largest state-owned oil marketing companyBharat Petroleum Corporation(BPCL), which is expanding its Bina, Kochi, Mumbai and Numaligarh refineries, is planning to raise USD 500 million from the market to part finance its capital outlay, reportsMint.The company has recently notifiedstock exchangesabout its plan to raise Rs 2,000 crore in the current fiscal via private placement of non-convertible debentures (NCD) depending on market conditions.A senior company official told newspaper on condition of anonymity that the company is currently working on time period and instrument to be used for raising funds.The government has accorded BPCL ?Maharatna? status in September which allows it to invest up to Rs 5,000 crore in a single project and borrow money at a cheaper rate.related newsTPG Global led consortium bids $1 billion for Tata Teleservices assetsGalaxy Surfactants raises Rs 281 cr from anchor investorsPrez Kovind asks youth to elect representatives with cautionD Rajkumar, chairman and managing director of BPCL in a post-AGM press meet told reporters that the company will spendRs 1.08 trillion on capital expenditurein the next 5 years.The company has completed integrated refinery expansion project (IREP) at itsKochi refineryat a cost of Rs 16,000 crore\xa0? increasing its refining capacity to 15.5 million metric tonnes from 9 million metric tonnes. The company expects improvement in the gross refining margin (GRM) by USD 1.50 per barrel to USD 2 per barrel, once the IREP is fully commissioned and stabilised.In an interview to CNBC-TV18, D Rajkumar has said that the company is working on achieving a profit after tax (PAT) of Rs 10,000 for FY18. BPCL has a market share of 24 percent and operates14,000 outletsacross the country.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,26-10-2017 10:47,['Moneycontrol.com'],"Market update: BPCL, HPCL top Nifty gainers; SBI, Tata Steel hit new 52-week high","['Local Markets', 'Stocks Views']","['BPCL which gained 3.28 percent followed by HPCL were the top Nifty gainers while Indiabulls Housing Finance, Power Grid, HCL Tech and HDFC were the top Nifty losers.']","[""Indian benchmark indices the Nifty and the Sensex were trading in the red with the Nifty50 shedding 20 points at 10274.95 while the Sensex was down 0.27 percent at 32952.30. The Bank Nifty was down 0.32 percent led byHDFC Bank,ICICI BankandFederal Bankbut the PSU banks namelyPunjab National Bankmaintained yet another bull run on Thursday morning with the stock up over 6 percent followed byState Bank of Indiawhich gained 2.31 percent.Yes Bankahead of its Q2 numbers was also in the green, adding 2.32 percent.From the midcap sector, oil & gas majorHPCLgained 3.57 percent whileSteel Authority of Indiajumped over 7 percent.IFCIandIDBI Bankwere the other top midcap gainers.From the Nifty50, the stocks which gained the most wereBPCLwhich gained 3.28 percent followed by HPCL. Hindalco Industries, Indian Oil Corporation and Larsen & Toubro were the othet top Nifty gainers which gained over 2 percent each. The top Nifty gainers included SBI, PNB, Bank of Baroda, ICICI Bank and Axis Bank.On the other hand, Indiabulls Housing Finance, Power Grid, HCL Tech and HDFC were the top Nifty losers.related newsHere are S P Tulsian's views on market & specific sectorsBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy RIL, Berger Paints, IndusInd Bank, NCC; sell PNB, Bank of Baroda: Ashwani GujralThe stocks which gained the most from BSE included names like Polaris Consulting & Services, IFCI, Dilip Buildcon, Steel Authority of India and Engineers India while the top losers in the index were Jaiprakash Associates, PI Industries and Mindtree.As many as 47 stocks hit new 52-week high on the NSE including State Bank of India, Tata Steel, Polyplex Corp, Deepak Fertilizers, Vedanta and GAIL India. On the other hand, Reliance Communications, Stampede Capital and Diamond Power Infra were some of the stocks which hit 52-week low.On the BSE, Arfin India, Hindusthan Urban Infrastructure, EID Parry and Gillette India were some of the stocks which hit their respective 52-week high level. However, Diamond Power, Fortis Malar, Stewarts Lloyd and ST Corporation were some of the stocks which hit their 52-week lows.Out the total 1963 stocks, 834 advanced while 745 declined. On the BSE, 1063 advanced and 996 declined.Deutsche Bank has maitained a sell on HCL Technologies but has hiked price target to Rs 720 from Rs 700. It has cut earnings estimate by 4-5 percent for FY18/FY19 and expects HCL?s earnings to grow at CAGR of 3 percent over FY18-20.Technical Analyst Ashwani Gujral of ashwanigujral.com has a buy on SBI with a stop loss of Rs 310 for target of Rs 340 and a buy on Engineers India with a stop loss of Rs 160 for target of Rs 172.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,17-10-2017 12:19,['Moneycontrol.com'],"Market Update: Over 142 stocks hit 52-week high on BSE; BPCL top gainer, GHCL jumps 5%","['Local Markets', 'Stocks Views']","["" Bharat petroleum Corporation and Indiabulls Housing Finance which added over 2 percent each on the Nifty while a total of 142 stocks hit 52-week high in today's trade on the BSE Index.""]","[""Nifty as well as Sensex were trading in the green in the afternoon trade with the Nifty adding 12.55 points while the Sensex gained 0.06 percent or 20.32 points. On the BSE 142 stocks hit 52-week high in today's trade.Bank Nifty was marginally up led byBank of Baroda,Punjab National BankandFederal Bankwhich added over 1 percent each.Yes Bank was the other top Index gainer, up close to 2 percent and trading at Rs 374.60 per scrip.In the Nifty, the stocks that gained the most wereBharat Petroleum CorporationandIndiabulls Housing Financewhich added over 2 percent each whileYes Bank,Hindustan Petroleum CorporationandBharti Airtelwere the other top Nifty gainersIn the BSE Index, the stocks which rose the most wereGHCLwhich jumped 5.15 percent followed bySyndicate Bank,Bombay BurmahandNBCC, each adding over 4 percent each.related newsHere are S P Tulsian's views on market & specific sectorsBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy RIL, Berger Paints, IndusInd Bank, NCC; sell PNB, Bank of Baroda: Ashwani GujralThe stocks which hit 52-week high in today's trade on the NSE includedBajaj Auto,BASF India, Bombay Burmah,Jubilant Foodworks,Avanti FeedsandDilip Buildcon. On the BSE,HCL Technologies,LG Balakrishnan,Shoppers Stop,Tata Chemicals,Yuken IndiaandIndiabulls Housing Financewere some of the few stocks that hit 52-week high.Global broking firm UBS has a buy on Federal Bank with a target of Rs 140 per share and has a positive outlook given strong forecast loan growth of 22-26 percent with valuations looking reasonable.However, Morgan Stanley has maintained an 'Equal-weight' on the stock with a target at Rs 95 per share. It expects RoE staying below CoE over the next few years and values the stock at 1.8x FY19E.Technical Analyst Ashwani Gujral of ashwanigujral.com has a buy on Bharti Airtel with a stop loss of Rs 448, target of Rs 470 and has a buy also on Jubilant Foodworks with a stop loss of Rs 1,535, target of Rs 1,580.VK Sharma of HDFC Securities suggests buying Tata Chemicals 700 Call at around Rs 14, stop loss at Rs 9 and a target of around Rs 25 and also has a buy on Vedanta 340 Call at around Rs 4.50, stop loss at Rs 3 and a target of around Rs 8.The market breadth was in favour of the advances with 31 advances as against 19 declines. However, on the BSE, there were 1329 advances as against 954 declines.""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,16-10-2017 16:59,['Reuters'],BPCL sells its first 50 ppm sulphur diesel cargo for export traders,"['BPCL', 'Business', 'Companies']","['The Indian refiner sold a combination cargo comprising 15,000 tonnes of 350 ppm sulphur diesel and 20,000 tonnes of 50 ppm sulphur diesel for loading from Mumbai over October 21 to 25.']","['Oil refiner Bharat Petroleum Corp Ltd (BPCL) sold a diesel cargo with a sulphur content of 50 parts per million (ppm) through an export tender for the first time, three industry sources said on Monday.The Indian refiner sold a combination cargo comprising 15,000 tonnes of 350 ppm sulphur diesel and 20,000 tonnes of 50 ppm sulphur diesel for loading from Mumbai over October 21 to 25, the sources said.The cargo was sold to Unipec at a discount of about $1 a barrel to Singapore quotes, they added.While BPCL has exported higher sulphur gasoil grades in the past, this is the first time the refiner is exporting the 50 ppm sulphur diesel grade through a tender, said one of the sources.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Business,16-10-2017 12:33,['Moneycontrol.com'],"Market Update: Nifty trims morning gains as Bank Nifty turns negative; BPCL up 2%, Godrej Agrovet most active","['Local Markets', 'Stocks Views']",['The fall was largely aided by Reliance Industries which was down 0.68 percent. IndusInd Bank was the top Nifty loser down over 2 percent while Godrej Agrovet was the most active stock.'],"[""Both Nifty and the Sensex trimmed their respective morning gains after both indices hit record highs in morning trade. The fall was largely aided by Reliance Industries which was down 0.68 percent.IndusInd Bankwas the top Nifty loser down over 2 percent as the market did not take its merger withBharat Financial Inclusionin a positive way.Bharti Airtelwas the top Nifty gainer which continued its positive trend from last week whileBharti Infratelwas up 2.8 percent followed by Vedanta,Bharat Petroleum CorporationandMahindra & Mahindrawhich were all up over 2 percent each. The most active stocks in the Nifty wereGodrej Agrovetfollowed byReliance Industries, Bharat Financial Inclusion, Bharti Airtel and IndusInd Bank.The top gainers in the BSE were telecom major Idea Cellular which zoomed over 5 percent.NHPC,Berger Paints,JM FinancialandGranules Indiawere the other top gainers which added over 3 percent.From the Nifty Index, the stocks which hit 52-week highs includedTata Steel,Dilip Buildcon,Goa CarbonandUflexwhile on the BSE,HCL Technologies,IFB Industries,LG BalakrishnanandIG Petrochemwere some of the few stocks that hit 52-week high in the afternoon trade.related newsHere are S P Tulsian's views on market & specific sectorsBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaBuy RIL, Berger Paints, IndusInd Bank, NCC; sell PNB, Bank of Baroda: Ashwani GujralThe Bank Nifty Index slipped in the red led by stocks like IndusInd Bank,Axis BankandPunjab National BankwhileHDFC Bank,ICICI Bank,Kotak Mahindra BankandBank of Indiatraded in the green.In the Nifty, the advance-decline ratio was in favour of the bulls with 35 advances as gainst 14 declines. However, on the BSE, the market breadth turned negative with 1230 advances as against 1263 declines.Technical Analyst Ashwani Gujral of ashwanigujral.com, recommends buying Tata Steel with a stop loss of Rs 710 and target of Rs 735 while Mitessh Thakkar of mitesshthakkar.com has a buy on Kotak Mahindra Bank with a stop loss at Rs 1,059 and look for target of Rs 1,125.Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd""]"
BHARAT PETROLEUM CORP  LT,moneycontrol,Economy,25-09-2017 17:19,['Moneycontrol.com'],"Indian Oil, HPCL, BPCL look to increase business in renewable energy, electric vehicles","['BPCL', 'Business', 'Companies', 'Economy', 'HPCL', 'Indian Oil Corp', 'oil', 'renewable energy']","['Indian Oil Corp is planning to set up battery charging stations for electric vehicles at its petrol pumps, BPCL is looking into rooftop solar plants and HPCL is looking to make a mark in the natural gas and renewable energy segments.']","['Moneycontrol NewsIndian Oil Corp,HPCL(Hindustan Petroleum Corporation Limited) andBPCL(Bharat Petroleum Corporation Limited) are planning to expand their\xa0business by increasing their presence in the renewable energy space,Mintreported.Indian Oil Corp is planning to\xa0set up\xa0battery charging stations for electric vehicles at its petrol pumps, BPCL is looking into rooftop solar plants and HPCL is looking to make a mark in the natural gas and renewable energy segments.Indian Oil\'s annual report for 2016-2017 said,?We are also looking at opportunities for manufacturing and retailing lithium-ion batteries,? clearly stating that they are keen on setting up battery charging stations.related newsLIC MF launches daily SIP scheme for investorsBudget 2018: Oil & gas industry seeks infra status, lower taxesReliance Mutual Fund rolls over close-ended equity fund maturity by 455 daysAccording to BPCL\'s annual report for FY17, the company sees 5 percent of its revenue coming from non-fossil fuel resources. BPCL has finalised 10 oil depots and liquified petroleum gas bottling plants for installation of rooftop solar plants.BPCL chairman D Rajkumar, after the firm\'s annual general meeting, said that he believes that the demand for electric vehicles will increase and that an ""entire ecosystem needs to created"". He added, ?...we need to understand the extent to which it is going to\xa0disrupt the market.?HPCL is tapping opportunities by making its presence stronger in the renewable energy market. It operates wind farms with a total capacity of 100.9 MW in Rajasthan and Maharashtra.However, HPCL does not see electric vehicles\xa0disrupting the oil market.\xa0?For electrical cars to make a significant dent in the fossil fuel market, it will take time,? HPCL Chairman and Managing Director Mukesh Kumar Surana said after the company\'s annual general meeting.It makes sense for these companies to take up these initiatives because the Centre is pushing renewable energy - solar and wind - and electric vehicles in India. These moves will help India fight its pollution problem.']"
BHARAT PETROLEUM CORP  LT,moneycontrol,Announcements,22-09-2017 21:09,['Moneycontrol.com'],BPCL appoints Vinay Sheel Oberoi as independent directorate,['Announcements'],['We would like to inform you that the appointment of Shri Vinay Sheel Oberoi as Independent Director of the Company.'],['Appointment of Shri Vinay Sheel Oberoi as Independent DirectorSource : BSERead More']
BHARAT PETROLEUM CORP  LT,moneycontrol,Stocks,21-09-2017 16:13,['Moneycontrol.com'],Who stands to gain the most from the BPCL-GAIL deal?,"['Bharat Petroleum Corporation Limited', 'Business', 'Companies', 'GAIL', 'Sector analysis', 'Stocks Views']",['BPCL is looking to purchase either a part or whole of the government?s 54.88 percent stake in GAIL. The value of the entire stake (without any premium) is approximately worth Rs.37758 crore as calculated on today?s price.'],"[""Recent press reports suggest thatBharat Petroleum Corporation Limited(BPCL) might acquire government?s majority stake in India?s biggest gas transporterGAIL(Gas Authority of India Limited). Though the final approval is still pending, the government has asked banks to evaluate the deal structure. But is the proposed deal really synergetic for the companies or is it a desperate attempt by the government to narrow the current year?s deficit hole by pushing up the capital receipts?The dealBPCL is looking to purchase either a part or whole of the government?s 54.88 percent stake in GAIL. The value of the entire stake (without any premium) is approximately worth Rs 37,758 crore as calculated on today?s price.This purchase comes at a time when the government has been expressing a desire for consolidation in the oil space to create integrated oil companies which have the potential to compete with global giants. It also falls in line with governments? targeted divestment plans for the fiscal year.related newsBuy Coal India, Dish TV, DHFL; sell Bank of Baroda: Prakash GabaCar makers push hybrids to ease buyers' transition to electric carsBuy RIL, Berger Paints, IndusInd Bank, NCC; sell PNB, Bank of Baroda: Ashwani GujralSynergies for BPCLBPCL is a state-owned oil refining and marketing company with a market capitalisation of Rs 1,07,660 crore. The company has 13 percent of India?s refining capacity and is the second largest oil marketing company in India with more than 13,500 fuel stations across the country. The company has 9 city gas distribution contracts of which 4 are in a joint venture with GAIL. It had recently announced plans to expand in the downstream gas and petrochemical segment.The proposed deal falls in line with BPCL?s plan for expansion in the downstream gas market and would give the company access to GAIL?s huge ready-made gas distribution network in the form of over 11,000 km of gas pipelines and over 850 CNG stations across the country. This would facilitate rapid expansion for BPCL in the retail market, which is much needed given the changing oil marketing landscape in the country, increased competition with the entry of foreign players and anticipated growth in consumption of cleaner fuels in the coming years.Impact on financialsThe purchase would mean significant addition to the finance cost for the company. Although the contours of the deal has not been finalized yet, assuming the deal is financed entirely via debt, it would escalate the finance costs by Rs 800-900 crore. This is around 8-9 percent of net FY17 earnings of the company. The additional debt would considerably increase the leveraging in the company and push up the debt equity ratio from the current 0.96 to 2.08. As far as\xa0GAIL is concerned, the deal would only mean a change in the ownership profile and we do not see much direct benefit prima facie.The government?s sideThe government stands to benefit the most from the deal. If we look at the broad fiscal math, the progress report so far hasn?t been too encouraging.In the current fiscal, there has been a slowdown in the tax receipts. The July collections were around 50 percent of the monthly target owing to the implementation of GST. Although the tax receipts are expected to pick up in the latter half of the year, the rate of recovery is not certain. If the current trend prevails then there might be a hit on the annual tax revenue collections.Moreover, the RBI had intimated the government last month about a lower dividend payout for the year, cutting it drastically from Rs 65,876 crore last year to Rs 30,659 crore this fiscal. This would reduce the non-tax revenue significantly. To add to the woes, the latest quarter?s GDP growth (April-June) was the lowest in the last three years. Hence, any reduction in infrastructure spending could negatively impact economic growth. Owing to these factors, there is increased pressure on the government to take the initiative to source more revenue from other avenues.According to the current year?s budget estimates the government has budgeted Rs 72,500 crore divestment. Latest figures from the department of investment and public asset management show only 26 percent of the planned annual divestment (Rs 19,078 crore) has been achieved so far. Another Rs 33,300 crore is expected to flow in with the HPCL stake sale to ONGC which would take the total receipt under divestment to around Rs.52,370 crore. The GAIL divestment would not only help the government to achieve the targeted divestment, it would rather help compensate for stumpy performance in the other revenue generating areas.Overall the deal brings about significant synergies for BPCL and would facilitate its strong and rapid expansion in the retail segment, though there would be a significant surge in debt on BPCL?s balance sheet. Further deal details are not finalised yet and feasibility of the deal would depend on the valuations. The government stands as a strong beneficiary and the deal would be a quick fix to achieving its divestment targets and reducing the year?s deficit.Follow @RuchiagrawalFor more research articles, visit ourMoneycontrol Research Page.""]"
